"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"855",4.58182044253147e-201,0.690316207986001,0.602,0.264,1.31768574106763e-196,"Stele1","Zm00001d037656"
"856",0,0.689782830636809,0.996,0.83,0,"Stele1","Zm00001d044908"
"857",0,0.689711779716018,0.957,0.581,0,"Stele1","Zm00001d029468"
"858",0,0.688224289161831,0.661,0.207,0,"Stele1","Zm00001d027341"
"859",3.68242026572743e-230,0.688211188488683,0.915,0.528,1.05902724422055e-225,"Stele1","Zm00001d035753"
"860",0,0.685856556945984,0.399,0.069,0,"Stele1","Zm00001d024664"
"861",0,0.685773178179799,0.803,0.326,0,"Stele1","Zm00001d005504"
"862",0,0.684255210940488,0.895,0.468,0,"Stele1","Zm00001d028374"
"863",3.54543657604381e-307,0.683231974707684,0.96,0.584,1.01963210490444e-302,"Stele1","Zm00001d036475"
"864",0,0.682899208214683,0.797,0.245,0,"Stele1","Zm00001d012274"
"865",0,0.681133850744374,0.999,0.734,0,"Stele1","Zm00001d027947"
"866",0,0.6790816359707,0.947,0.534,0,"Stele1","Zm00001d052843"
"867",0,0.678486619183984,0.876,0.455,0,"Stele1","Zm00001d034372"
"868",6.70452173022288e-281,0.675604001205082,0.979,0.687,1.9281534043948e-276,"Stele1","Zm00001d021677"
"869",0,0.675289485772881,0.782,0.361,0,"Stele1","Zm00001d022154"
"870",0,0.67512487796445,0.98,0.689,0,"Stele1","Zm00001d024702"
"871",0,0.675001382107345,0.872,0.394,0,"Stele1","Zm00001d021659"
"872",1.5033675006092e-283,0.671574992774245,0.976,0.677,4.323534595002e-279,"Stele1","Zm00001d038320"
"873",0,0.6708180242443,0.852,0.373,0,"Stele1","Zm00001d021949"
"874",1.16895169962496e-287,0.670686348537676,0.807,0.371,3.36178819295143e-283,"Stele1","Zm00001d010520"
"875",0,0.669694391655182,0.771,0.259,0,"Stele1","Zm00001d020955"
"876",0,0.667846144603851,0.988,0.731,0,"Stele1","Zm00001d015401"
"877",7.96109090741796e-304,0.667598426379587,0.473,0.125,2.28953013406433e-299,"Stele1","Zm00001d043121"
"878",3.59208985887762e-291,0.66733146895387,0.967,0.615,1.03304912251462e-286,"Stele1","Zm00001d038873"
"879",8.26621760949533e-273,0.667279311803772,0.828,0.418,2.37728152231476e-268,"Stele1","Zm00001d037281"
"880",0,0.664193220852944,0.858,0.377,0,"Stele1","Zm00001d005118"
"881",0,0.662645032903465,0.712,0.229,0,"Stele1","Zm00001d017989"
"882",0,0.661747526495365,0.858,0.376,0,"Stele1","Zm00001d010053"
"883",1.7336882489804e-254,0.659620471242223,0.928,0.688,4.98591403524274e-250,"Stele1","Zm00001d010201"
"884",0,0.658686833395816,0.887,0.378,0,"Stele1","Zm00001d005306"
"885",0,0.65815556051376,1,0.869,0,"Stele1","Zm00001d044691"
"886",0,0.657103513271031,0.678,0.218,0,"Stele1","Zm00001d016616"
"887",2.69866543473482e-239,0.656286230777159,0.989,0.687,7.76109192375386e-235,"Stele1","Zm00001d014817"
"888",9.30138928104745e-290,0.655422131581263,0.617,0.22,2.67498654333644e-285,"Stele1","Zm00001d042922"
"889",3.2388531380269e-180,0.654955919486167,0.729,0.413,9.31461773965157e-176,"Stele1","Zm00001d005654"
"890",8.51877946485861e-232,0.654318439877076,0.953,0.668,2.44991578629869e-227,"Stele1","Zm00001d048335"
"891",8.48127844700534e-299,0.65345140232531,0.956,0.587,2.43913086857427e-294,"Stele1","Zm00001d033271"
"892",0,0.653024796785328,0.999,0.869,0,"Stele1","Zm00001d022181"
"893",8.82899950472334e-247,0.652226121355556,0.941,0.63,2.53913196756339e-242,"Stele1","Zm00001d050864"
"894",0,0.651878897330911,0.556,0.156,0,"Stele1","Zm00001d024745"
"895",0,0.650902627450941,0.979,0.671,0,"Stele1","Zm00001d008389"
"896",0,0.65030619215079,0.915,0.5,0,"Stele1","Zm00001d021881"
"897",1.87412139700124e-276,0.649863616362033,0.954,0.565,5.38978572563588e-272,"Stele1","Zm00001d003669"
"898",1.29860349362353e-247,0.648347994599877,0.98,0.663,3.7346537873119e-243,"Stele1","Zm00001d049541"
"899",0,0.648073923546529,0.368,0.056,0,"Stele1","Zm00001d025145"
"900",0,0.646197665833072,0.82,0.325,0,"Stele1","Zm00001d020532"
"901",4.65091673536543e-242,0.645970384507159,0.935,0.629,1.33755714392374e-237,"Stele1","Zm00001d029539"
"902",3.27883854433987e-307,0.64582065565929,0.999,0.767,9.42961176966704e-303,"Stele1","Zm00001d020552"
"903",4.90750325208774e-258,0.645228826325825,0.941,0.629,1.41134886026791e-253,"Stele1","Zm00001d038146"
"904",0,0.644858583795002,0.836,0.33,0,"Stele1","Zm00001d016477"
"905",0,0.644759664963968,0.999,0.806,0,"Stele1","Zm00001d017381"
"906",3.35017919880379e-209,0.643010946343065,0.593,0.26,9.63478035783982e-205,"Stele1","Zm00001d018965"
"907",3.30547715722284e-212,0.642519086831546,0.905,0.548,9.50622175645718e-208,"Stele1","Zm00001d013825"
"908",1.78324904327844e-288,0.640202530475611,0.873,0.459,5.12844592356446e-284,"Stele1","Zm00001d008816"
"909",2.40122885251814e-248,0.64011004162164,0.968,0.728,6.90569405695693e-244,"Stele1","Zm00001d028630"
"910",1.50177939737322e-264,0.63829027810779,0.923,0.535,4.31896736890565e-260,"Stele1","Zm00001d053120"
"911",2.81920401396252e-193,0.637430375125962,0.494,0.185,8.10774882375481e-189,"Stele1","Zm00001d022965"
"912",7.51652114499215e-230,0.636549363034285,0.848,0.476,2.16167631608829e-225,"Stele1","Zm00001d053699"
"913",0,0.63625879849373,0.771,0.327,0,"Stele1","Zm00001d017118"
"914",0,0.635956813242938,0.937,0.615,0,"Stele1","Zm00001d017574"
"915",4.25981142846168e-284,0.635552597925842,0.928,0.364,1.22507916871129e-279,"Stele1","Zm00001d008312"
"916",1.95720213201234e-288,0.635195303026132,0.946,0.572,5.62871761145429e-284,"Stele1","Zm00001d034562"
"917",0,0.633640820037313,0.914,0.454,0,"Stele1","Zm00001d043512"
"918",5.685552096805e-241,0.633587364132286,0.901,0.531,1.63510792752015e-236,"Stele1","Zm00001d022009"
"919",0,0.631998763247746,0.86,0.443,0,"Stele1","Zm00001d033320"
"920",0,0.631767003555499,0.608,0.179,0,"Stele1","Zm00001d017195"
"921",1.53609184478327e-306,0.630805578993737,0.867,0.483,4.41764653641221e-302,"Stele1","Zm00001d007915"
"922",1.81844778038322e-139,0.630768192864885,0.836,0.57,5.22967397160411e-135,"Stele1","Zm00001d034829"
"923",4.20249913812576e-278,0.629623803820041,0.696,0.283,1.20859672713359e-273,"Stele1","Zm00001d002958"
"924",6.76880371178066e-232,0.627815895191381,0.862,0.482,1.946640259471e-227,"Stele1","Zm00001d006534"
"925",8.57364703303978e-167,0.627618671859302,0.825,0.487,2.46569515023191e-162,"Stele1","Zm00001d020400"
"926",0,0.627388926898186,0.696,0.204,0,"Stele1","Zm00001d030544"
"927",7.1640755598744e-300,0.627354624033246,0.768,0.353,2.06031649026428e-295,"Stele1","Zm00001d023459"
"928",7.01723850813409e-189,0.627240909510786,0.64,0.302,2.01808762255428e-184,"Stele1","Zm00001d052578"
"929",1.07450370188864e-229,0.626808437135087,0.741,0.352,3.09016519626153e-225,"Stele1","Zm00001d002302"
