gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Ghir_A08G000390,Ghir_A08G000390,1.18760125136518e-242,8.182572621906089e-238,0.303,0.116,0.187,1.59439918465884,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D09G009340,Ghir_D09G009340,3.92572150217099e-235,2.70482211499581e-230,0.264,0.087,0.177,1.51173842633443,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D02G021280,Ghir_D02G021280,1.07758890735355e-231,7.42458757166597e-227,0.503,0.311,0.192,1.06591484093395,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G017220,Ghir_D01G017220,1.2917330956518e-231,8.90004102904092e-227,0.48,0.279,0.201,1.03103898522702,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A10G001070,Ghir_A10G001070,2.15050516182641e-229,1.4816980564984e-224,0.597,0.437,0.16,0.93681192162435,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D10G015360,Ghir_D10G015360,1.2245861376022e-228,8.437398488079159e-224,0.28,0.1,0.18,1.41628498748823,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D07G009170,Ghir_D07G009170,2.94942210741633e-228,2.03215183200985e-223,0.217,0.057,0.16,1.37459398495318,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G017420,Ghir_D05G017420,2.26408825133407e-225,1.55995680516918e-220,0.267,0.091,0.176,1.35782781916628,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D06G000570,Ghir_D06G000570,2.64429837896622e-225,1.82192158310773e-220,0.259,0.085,0.174,1.19858754302667,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A07G012860,Ghir_A07G012860,3.6519862371136597e-213,2.51621851737131e-208,0.26,0.091,0.169,1.34019363014364,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A13G024110,Ghir_A13G024110,3.57971127602607e-211,2.46642106918196e-206,0.322,0.143,0.179,1.42661151713253,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G007410,Ghir_D05G007410,3.88512857812986e-208,2.67685359033147e-203,0.215,0.061,0.154,1.26800381346187,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D08G000460,Ghir_D08G000460,1.10817172816467e-203,7.63530320705459e-199,0.311,0.137,0.174,1.4354144163216,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G017710,Ghir_D01G017710,2.91337623834041e-201,2.0073162282165402e-196,0.245,0.083,0.162,1.11667230678984,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A01G016180,Ghir_A01G016180,5.4679501779067e-200,3.76741767257771e-195,0.224,0.069,0.155,1.13613285921881,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A08G000380,Ghir_A08G000380,1.97826988324633e-199,1.3630279495567201e-194,0.263,0.101,0.162,1.46729578453844,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D07G013030,Ghir_D07G013030,3.15673342899918e-199,2.1749893325804402e-194,0.264,0.099,0.165,1.38300034547842,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G019640,Ghir_A05G019640,1.64761904791117e-197,1.13520952401079e-192,0.285,0.116,0.169,1.2603826393486,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A08G018450,Ghir_A08G018450,1.5863409543821998e-194,1.0929889175693401e-189,0.203,0.058,0.145,1.24354421536479,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D04G014760,Ghir_D04G014760,1.6914630532935e-191,1.16541804371922e-186,0.249,0.091,0.158,1.18031248863637,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D11G016760,Ghir_D11G016760,2.49456165217428e-184,1.71875297834808e-179,0.27,0.111,0.159,1.12100767798489,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D08G000440,Ghir_D08G000440,8.84439982306294e-184,6.0937914780903596e-179,0.372,0.202,0.17,1.32936959066382,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G001940,Ghir_D05G001940,1.1531627630942801e-183,7.94529143771959e-179,0.25,0.097,0.153,1.35640184328726,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
