"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"2642",0,0.520885462163577,0.435,0.132,0,"Exodermis","Os01g0865700"
"2643",0,0.52042889566596,0.479,0.156,0,"Exodermis","Os12g0554800"
"2644",0,0.519856141994096,0.358,0.058,0,"Exodermis","Os02g0503900"
"2645",0,0.518651794821949,0.602,0.253,0,"Exodermis","Os05g0119700"
"2646",6.00708142626672e-254,0.518422165722301,0.654,0.336,1.77671447344691e-249,"Exodermis","Os06g0656500"
"2647",4.40098148902729e-245,0.517208164116613,0.516,0.213,1.3016782950096e-240,"Exodermis","Os09g0542900"
"2648",2.20322035337659e-129,0.517145844406166,0.37,0.173,6.51646483918193e-125,"Exodermis","Os01g0952900"
"2649",5.1760528781002e-178,0.516743977862336,0.727,0.432,1.5309211597557e-173,"Exodermis","Os08g0557900"
"2650",1.63693874113533e-157,0.51522308213884,0.353,0.146,4.84157371465597e-153,"Exodermis","Os06g0215500"
"2651",1.55332514393794e-180,0.513831621696117,0.779,0.525,4.59426977822526e-176,"Exodermis","Os03g0266100"
"2652",1.24345693138433e-242,0.512653911184907,0.563,0.249,3.67777256595543e-238,"Exodermis","Os02g0786500"
"2653",2.76574237798072e-96,0.512181253394689,0.568,0.368,8.18023623135358e-92,"Exodermis","Os05g0563550"
"2654",2.98519787275995e-209,0.511438800307593,0.828,0.491,8.8293197482621e-205,"Exodermis","Os01g0186900"
"2655",1.47586979524438e-160,0.511120439677748,0.782,0.563,4.36518009339429e-156,"Exodermis","Os02g0120800"
"2656",1.18944644814763e-199,0.507854230751006,0.509,0.233,3.51802575968625e-195,"Exodermis","Os08g0448100"
"2657",0,0.506863200025559,0.562,0.178,0,"Exodermis","Os06g0218300"
"2658",4.85436613485057e-194,0.506406195549792,0.674,0.38,1.43577587170475e-189,"Exodermis","Os04g0546800"
"2659",2.84631680470141e-180,0.50619313015843,0.793,0.538,8.41855121326537e-176,"Exodermis","Os08g0157500"
"2660",5.06385248984439e-131,0.505414812029112,0.661,0.388,1.49773565092128e-126,"Exodermis","Os12g0114000"
"2661",0,0.504882930517827,0.51,0.16,0,"Exodermis","Os03g0252100"
"2662",1.8090815776858e-208,0.504744746642967,0.687,0.395,5.3507205823213e-204,"Exodermis","Os09g0453400"
"2663",2.16944303772376e-204,0.503850772791883,0.739,0.413,6.41656167267558e-200,"Exodermis","Os02g0588500"
"2664",2.6937458646904e-162,0.50262667494947,0.854,0.677,7.96729214399481e-158,"Exodermis","Os06g0111500"
"2665",0,0.502493108389483,0.587,0.215,0,"Exodermis","Os09g0562700"
"2666",4.51151007532018e-209,0.500401592008104,0.636,0.328,1.33436933497745e-204,"Exodermis","Os02g0648100"
"2667",1.5396625792547e-227,0.500338842348248,0.751,0.433,4.55386001066162e-223,"Exodermis","Os05g0380900"
"2668",0,2.48925210737085,0.925,0.288,0,"Stele","Os02g0653000"
"2669",0,2.00505040408564,0.955,0.568,0,"Stele","Os01g0668100"
"2670",0,1.92965112232258,0.744,0.265,0,"Stele","Os10g0551800"
"2671",0,1.83856728133418,0.917,0.473,0,"Stele","Os01g0611000"
"2672",0,1.63210364008886,0.993,0.736,0,"Stele","Os05g0563600"
"2673",0,1.62818258104605,0.697,0.251,0,"Stele","Os03g0121300"
"2674",0,1.62318947875403,0.939,0.544,0,"Stele","Os10g0552300"
"2675",0,1.60923086708895,0.903,0.475,0,"Stele","Os10g0556100"
"2676",0,1.49137015647218,0.911,0.431,0,"Stele","Os04g0228400"
"2677",0,1.46583417928146,0.929,0.515,0,"Stele","Os09g0469600"
"2678",0,1.45692372408102,0.873,0.392,0,"Stele","Os10g0536700"
"2679",1.58183853634032e-275,1.44871667939826,0.356,0.077,4.67860383893377e-271,"Stele","Os03g0234900"
"2680",0,1.43374107299269,0.953,0.578,0,"Stele","Os05g0499300"
"2681",2.1878676920465e-261,1.42886668652994,0.868,0.475,6.47105627276594e-257,"Stele","Os07g0568700"
"2682",0,1.4188166293069,0.862,0.352,0,"Stele","Os07g0105000"
"2683",4.64486855362763e-255,1.4174951964065,0.607,0.215,1.37381277210644e-250,"Stele","Os03g0734500"
"2684",0,1.39240907550503,0.697,0.147,0,"Stele","Os06g0546500"
"2685",1.12930060055975e-237,1.3679189630984,0.92,0.542,3.34013238627556e-233,"Stele","Os06g0157000"
"2686",0,1.36412588108194,0.948,0.506,0,"Stele","Os07g0112700"
"2687",3.38157855167467e-216,1.35431007223029,0.663,0.272,1.00016948822882e-211,"Stele","Os03g0820400"
"2688",0,1.31576193984426,0.949,0.529,0,"Stele","Os03g0687000"
"2689",1.2451603883345e-305,1.31514143030139,0.904,0.474,3.68281088057696e-301,"Stele","Os02g0285300"
"2690",8.21081654568975e-244,1.30961660710269,0.719,0.298,2.42851320971866e-239,"Stele","Os03g0180800"
"2691",0,1.3064552253515,0.812,0.31,0,"Stele","Os05g0503500"
"2692",7.85609276045423e-291,1.3054387226131,0.868,0.425,2.32359655575955e-286,"Stele","Os05g0541750"
"2693",0,1.28969685955448,0.955,0.529,0,"Stele","Os05g0413200"
"2694",0,1.27654037090386,0.975,0.677,0,"Stele","Os07g0635900"
"2695",0,1.27224895442717,0.956,0.61,0,"Stele","Os07g0573900"
"2696",0,1.27197393842685,0.88,0.371,0,"Stele","Os01g0270300"
"2697",1.26847296436323e-267,1.26529403867665,0.969,0.647,3.75176248669712e-263,"Stele","Os10g0552800"
"2698",0,1.24740838106267,0.978,0.707,0,"Stele","Os07g0574800"
"2699",1.67991436096081e-207,1.24042961389365,0.859,0.491,4.9686827054138e-203,"Stele","Os03g0111200"
"2700",3.18867016572635e-303,1.22666610798085,0.853,0.405,9.43112974916884e-299,"Stele","Os03g0121200"
"2701",0,1.21989880545087,0.886,0.408,0,"Stele","Os06g0531900"
"2702",0,1.21580728660594,0.892,0.467,0,"Stele","Os10g0555600"
"2703",0,1.19254894397089,0.869,0.364,0,"Stele","Os05g0563550"
"2704",0,1.18488648665825,0.872,0.352,0,"Stele","Os02g0236600"
"2705",0,1.16459309494809,0.911,0.429,0,"Stele","Os09g0248100"
"2706",1.16418952714998e-221,1.15475567359666,0.909,0.558,3.44332336445151e-217,"Stele","Os01g0559750"
"2707",0,1.1491631930102,0.992,0.771,0,"Stele","Os01g0282800"
"2708",0,1.12914610039298,0.729,0.234,0,"Stele","Os02g0720900"
"2709",3.45289798330839e-248,1.12572247587941,0.702,0.271,1.02126363652312e-243,"Stele","Os10g0391400"
"2710",9.44901913878624e-307,1.12120268138979,0.954,0.577,2.79473639067881e-302,"Stele","Os05g0199100"
"2711",0,1.12002239387333,0.81,0.324,0,"Stele","Os01g0935800"
"2712",0,1.11697625916129,0.814,0.244,0,"Stele","Os02g0131100"
"2713",4.02361431683303e-247,1.11476337312975,0.723,0.293,1.19006440648971e-242,"Stele","Os02g0658800"
"2714",0,1.1127225925893,0.914,0.44,0,"Stele","Os06g0126500"
"2715",0,1.10367245494592,0.706,0.23,0,"Stele","Os05g0503650"
"2716",8.48859099002821e-308,1.09436304450104,0.983,0.763,2.51067055712064e-303,"Stele","Os07g0590700"
"2717",2.51704014065824e-238,1.08977383437026,0.684,0.247,7.44464962402486e-234,"Stele","Os01g0685400"
"2718",2.41632082379812e-235,1.08850383253541,0.568,0.197,7.14675210054771e-231,"Stele","Os04g0613700"
"2719",0,1.08521395021922,0.642,0.199,0,"Stele","Os01g0823100"
"2720",0,1.08256676062825,0.985,0.808,0,"Stele","Os03g0278000"
"2721",0,1.07856655658439,0.717,0.216,0,"Stele","Os03g0187800"
"2722",0,1.07604985029925,0.602,0.146,0,"Stele","Os07g0636800"
"2723",1.31858916089444e-237,1.07068739753246,0.849,0.434,3.89999116117749e-233,"Stele","Os05g0135200"
"2724",2.28221320860766e-281,1.06553476915074,0.82,0.362,6.75010200709886e-277,"Stele","Os01g0799500"
"2725",3.15219600017245e-267,1.06272013582331,0.714,0.261,9.32325010971006e-263,"Stele","Os06g0248500"
"2726",0,1.06234169205862,0.749,0.22,0,"Stele","Os03g0212800"
"2727",0,1.05766340363802,0.986,0.754,0,"Stele","Os01g0805900"
"2728",1.08066538268628e-262,1.0514886846162,0.923,0.523,3.19628400237121e-258,"Stele","Os01g0644600"
"2729",8.38278145836692e-286,1.05143427446156,0.711,0.257,2.47937527194118e-281,"Stele","Os02g0818900"
"2730",0,1.04531325065661,0.482,0.079,0,"Stele","Os01g0706850"
"2731",2.29982058567926e-231,1.04415365295224,0.965,0.735,6.80217934626355e-227,"Stele","Os04g0450701"
