"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
9.16172065243768e-199,1.35782384391497,0.806,0.413,2.51177733407231e-194,"Stele1","AT1G10370"
3.03106995743084e-229,1.35617576718058,0.782,0.357,8.3099813952924e-225,"Stele1","AT1G14890"
1.00502345559689e-264,1.35333139679982,0.974,0.721,2.75537230586444e-260,"Stele1","AT4G00100"
7.54909361195897e-299,1.33196627761251,0.993,0.748,2.06965950465467e-294,"Stele1","AT1G70600"
0,1.33035883287459,0.989,0.795,0,"Stele1","AT2G30490"
1.0231711453485e-273,1.3299073769027,0.98,0.728,2.80512601208745e-269,"Stele1","AT3G04400"
0,1.3298438437558,0.829,0.244,0,"Stele1","AT2G45470"
3.5001194625746e-301,1.32192191444045,0.997,0.87,9.59592751859452e-297,"Stele1","AT4G39200"
1.97970277832883e-126,1.31580033531919,0.836,0.605,5.42755313706631e-122,"Stele1","AT5G15960"
7.96263952648151e-290,1.31533351152228,0.977,0.673,2.18303725258017e-285,"Stele1","AT3G24830"
6.45582353393955e-266,1.31028324795619,0.989,0.847,1.76992858006487e-261,"Stele1","AT1G07770"
5.92165929125911e-306,1.30766015973143,0.985,0.661,1.6234821112916e-301,"Stele1","AT3G48930"
6.22466437813888e-239,1.30589004040249,0.996,0.858,1.70655398591056e-234,"Stele1","AT1G75750"
1.88475291683802e-240,1.28657373461558,0.996,0.812,5.16723859680311e-236,"Stele1","AT4G34050"
5.20761783932465e-279,1.28635688655318,0.967,0.626,1.42772050682925e-274,"Stele1","AT4G18730"
2.55369758270343e-273,1.28265068086446,0.986,0.715,7.00121729273973e-269,"Stele1","AT5G18380"
0,1.27904683507563,0.711,0.026,0,"Stele1","AT2G18800"
1.18548063489208e-278,1.27776813916601,0.991,0.835,3.25011370862012e-274,"Stele1","AT3G11940"
5.07588212986749e-289,1.27758933136693,0.989,0.745,1.39160384472447e-284,"Stele1","AT2G34480"
2.79646316148042e-304,1.27425229284846,0.972,0.682,7.66678340351472e-300,"Stele1","AT3G49910"
4.18804307218952e-297,1.27322197716447,0.991,0.816,1.14819388867148e-292,"Stele1","AT4G17390"
2.47640842611473e-282,1.26808635562825,0.979,0.676,6.78932134103615e-278,"Stele1","AT1G43170"
3.06093907190299e-247,1.26544614901438,0.939,0.576,8.39187055952923e-243,"Stele1","AT3G11510"
4.01953184240417e-229,1.26532992321905,0.855,0.44,1.10199484991353e-224,"Stele1","AT2G30395"
0,1.2596011563284,0.867,0.201,0,"Stele1","AT2G30400"
0,1.25739348150658,0.988,0.36,0,"Stele1","AT5G46700"
4.49422122945603e-193,1.25538335389758,0.532,0.173,1.23213569226767e-188,"Stele1","AT4G30460"
6.59562366714825e-139,1.24937712262788,0.604,0.263,1.80825618458537e-134,"Stele1","AT3G59930"
1.12934478149765e-299,1.24869116719068,0.95,0.579,3.09621165295396e-295,"Stele1","AT3G61110"
6.89017072739101e-150,1.23640228250401,0.785,0.437,1.88900920662152e-145,"Stele1","AT4G26320"
0,1.23462778898485,0.944,0.247,0,"Stele1","AT4G29100"
4.57223212016894e-247,1.23359028622413,0.929,0.653,1.25352315806552e-242,"Stele1","AT3G25780"
0,1.23160021754345,0.801,0.247,0,"Stele1","AT1G63180"
4.73499880506983e-242,1.22729195442124,0.618,0.191,1.29814727239794e-237,"Stele1","AT4G18170"
1.57818489091152e-241,1.22667820577666,0.977,0.74,4.32675169692303e-237,"Stele1","AT5G27850"
0,1.22334807967832,0.784,0.225,0,"Stele1","AT4G15340"
1.39604930546976e-170,1.21953437470569,0.985,0.82,3.82740877587589e-166,"Stele1","AT2G22860"
1.86309242445411e-242,1.21899282908715,0.985,0.813,5.10785419088339e-238,"Stele1","AT4G27090"
0,1.21780057981422,0.971,0.635,0,"Stele1","AT4G09800"
2.18883136767865e-284,1.21430281213803,0.99,0.762,6.00090007762778e-280,"Stele1","AT2G27530"
3.2077727456595e-260,1.21179188413723,0.988,0.773,8.79442975950008e-256,"Stele1","AT5G41520"
9.55573102710606e-265,1.21086314036871,0.98,0.766,2.6197992183914e-260,"Stele1","AT3G59540"
0,1.2107361242156,0.897,0.352,0,"Stele1","AT5G17760"
0,1.20973514486295,0.906,0.38,0,"Stele1","AT5G19875"
2.09802044595588e-239,1.20853704478347,0.981,0.741,5.75193285463265e-235,"Stele1","AT1G77940"
0,1.20617481077805,0.933,0.423,0,"Stele1","AT2G42910"
1.88780362973454e-275,1.20431080758599,0.937,0.511,5.1756024312802e-271,"Stele1","AT3G49010"
3.72224168631218e-156,1.20053385764518,0.985,0.935,1.02048978071935e-151,"Stele1","AT3G60450"
2.73097876412569e-280,1.19974637708576,0.975,0.668,7.48725137972699e-276,"Stele1","AT5G02450"
3.29199325092657e-116,1.19968317909224,0.923,0.805,9.02532869674028e-112,"Stele1","AT2G43120"
9.4628353932879e-242,1.19849240015441,0.956,0.681,2.59433095142381e-237,"Stele1","AT3G43430"
3.02943532611947e-284,1.19842473438675,0.98,0.71,8.30549989008915e-280,"Stele1","AT2G47610"
6.05148228535667e-294,1.19432871952306,0.969,0.626,1.65907438335338e-289,"Stele1","AT2G47110"
4.94248149462014e-275,1.1936303117835,0.996,0.866,1.35503072656506e-270,"Stele1","AT1G67430"
0,1.1914846175624,0.731,0.095,0,"Stele1","AT4G34600"
3.55862127042086e-291,1.19089592720277,0.972,0.614,9.75631607498583e-287,"Stele1","AT2G27710"
0,1.17950740142652,0.956,0.514,0,"Stele1","AT4G34620"
0,1.17481351671783,0.97,0.452,0,"Stele1","AT1G23820"
1.21224570541819e-275,1.17116855183762,0.965,0.654,3.32349282597451e-271,"Stele1","AT4G31700"
0,1.16554189809676,0.991,0.555,0,"Stele1","AT1G60710"
0,1.16360578858312,0.891,0.241,0,"Stele1","AT4G11211"
1.79514316428922e-228,1.16296226138157,0.995,0.851,4.92156449921532e-224,"Stele1","AT3G52590"
3.80929953976408e-239,1.16254191667086,0.985,0.76,1.04435756182172e-234,"Stele1","AT2G19730"
5.02207413562232e-243,1.16101168958971,0.931,0.536,1.37685184502222e-238,"Stele1","AT5G39740"
1.11803415013456e-277,1.16036125405863,0.985,0.794,3.06520242600891e-273,"Stele1","AT3G53740"
3.32732411796986e-215,1.1503198074073,0.985,0.793,9.12219180182616e-211,"Stele1","AT3G03990"
6.11392678420112e-248,1.14923707063887,0.961,0.663,1.67619416715658e-243,"Stele1","AT5G47700"
2.63422735132111e-271,1.14861694534126,0.994,0.849,7.22199770638195e-267,"Stele1","AT2G43460"
1.45652163232918e-261,1.1479861365826,0.949,0.601,3.99319970719367e-257,"Stele1","AT1G72370"
4.71747306654005e-280,1.1473566583408,0.998,0.873,1.29334241592262e-275,"Stele1","AT5G47930"
2.05409294901173e-270,1.14687619441824,0.864,0.384,5.63150122901057e-266,"Stele1","AT1G12080"
2.77263692410733e-227,1.14239191735577,0.989,0.804,7.60146139113265e-223,"Stele1","AT3G09200"
2.37525625873434e-262,1.14113679335467,0.986,0.75,6.51200255894607e-258,"Stele1","AT3G02080"
1.16646635785075e-243,1.13217549226707,0.942,0.571,3.19798416668362e-239,"Stele1","AT3G62870"
1.76170173737794e-280,1.12798393473454,0.983,0.706,4.82988148319535e-276,"Stele1","AT3G05590"
0,1.12448818533717,0.853,0.324,0,"Stele1","AT1G66050"
8.73228871605568e-287,1.12419907077604,0.926,0.487,2.39404427439382e-282,"Stele1","AT5G07090"
2.22482799668586e-240,1.12368198192118,0.951,0.61,6.09958843571395e-236,"Stele1","AT4G16720"
1.12263753075015e-247,1.11996152038088,0.988,0.824,3.07782305430462e-243,"Stele1","AT3G53020"
9.19231150366288e-246,1.1196535686434,0.973,0.759,2.52016412184421e-241,"Stele1","AT3G60245"
3.77626848023232e-273,1.1106994351506,0.94,0.546,1.03530176654049e-268,"Stele1","AT3G53870"
4.45433587126317e-257,1.1085834202164,0.988,0.807,1.22120072246551e-252,"Stele1","AT2G05220"
2.89867862918443e-247,1.10753353982617,0.96,0.683,7.94701732977204e-243,"Stele1","AT3G04920"
1.80570689782914e-222,1.10310059746437,0.956,0.659,4.95052603108838e-218,"Stele1","AT3G56340"
0,1.10117409683823,0.915,0.263,0,"Stele1","AT2G05830"
1.77722500554023e-292,1.0987127839746,0.941,0.512,4.8724400751891e-288,"Stele1","AT5G02870"
1.4245526899921e-268,1.09749719724063,0.992,0.828,3.90555365488235e-264,"Stele1","AT1G69620"
0,1.09723959040488,0.98,0.744,0,"Stele1","AT5G09650"
0,1.09579832918241,0.841,0.201,0,"Stele1","AT1G76410"
1.69337102893532e-199,1.09145381999843,0.884,0.478,4.64254601292908e-195,"Stele1","AT4G34230"
1.6265934591176e-246,1.08980242672499,0.978,0.726,4.45946862751681e-242,"Stele1","AT3G09500"
3.24885362615621e-238,1.08756048386092,0.965,0.718,8.90705710146986e-234,"Stele1","AT5G27770"
8.66037148410021e-237,1.0874154485397,0.973,0.714,2.37432744608091e-232,"Stele1","AT2G18020"
1.13932352333268e-222,1.08455786271918,0.972,0.772,3.12356937156889e-218,"Stele1","AT2G44160"
2.52031483854636e-258,1.08343529370285,0.955,0.656,6.9096951613587e-254,"Stele1","AT4G09320"
1.74157669952881e-277,1.08002290622577,0.999,0.958,4.77470667942818e-273,"Stele1","AT2G35120"
0,1.07843526671212,0.962,0.229,0,"Stele1","AT2G13820"
7.38105743842965e-206,1.07550216819512,0.996,0.901,2.02359070731987e-201,"Stele1","AT5G11670"
8.04002938192266e-242,1.06719157710428,0.938,0.603,2.20425445534792e-237,"Stele1","AT2G27720"
1.03298116831613e-306,1.06568811900368,0.964,0.565,2.83202117105549e-302,"Stele1","AT1G18540"
9.89065107809912e-276,1.06562031338598,0.953,0.594,2.71162089957165e-271,"Stele1","AT1G57660"
1.17164024017932e-237,1.06559261837373,0.964,0.698,3.21216888247564e-233,"Stele1","AT3G04840"
0,1.06432709445258,0.801,0.148,0,"Stele1","AT1G66230"
1.6367575336296e-273,1.06405574474709,0.996,0.895,4.48733445419892e-269,"Stele1","AT2G36530"
0,1.06399960035113,0.729,0.088,0,"Stele1","AT5G28080"
0,1.06163759271548,0.826,0.049,0,"Stele1","AT1G71692"
0,1.05990566387741,0.893,0.295,0,"Stele1","AT1G70670"
5.01895790525156e-280,1.05881422326587,0.73,0.234,1.37599749930377e-275,"Stele1","AT5G14180"
0,1.05673898766544,0.957,0.243,0,"Stele1","AT5G03610"
9.43861387312334e-203,1.05091692018361,0.907,0.573,2.58769037945549e-198,"Stele1","AT3G23390"
0,1.05089771151344,0.786,0.203,0,"Stele1","AT1G43910"
5.6227185758879e-255,1.04952414908025,0.953,0.595,1.54152452476543e-250,"Stele1","AT2G21580"
0,1.04811732296135,0.739,0.092,0,"Stele1","AT1G23760"
9.61611660608706e-274,1.0476370583623,0.967,0.678,2.63635452872483e-269,"Stele1","AT1G23290"
4.59023480723087e-207,1.0374690961078,1,0.975,1.25845877475042e-202,"Stele1","AT5G60390"
1.87284246850109e-236,1.03246751568911,0.99,0.857,5.13458491164258e-232,"Stele1","AT1G30230"
0,1.031904252854,0.751,0.129,0,"Stele1","AT1G64700"
0,1.03017274181574,0.905,0.384,0,"Stele1","AT4G33700"
3.38348440183831e-255,1.02870259890417,0.987,0.792,9.2761608360799e-251,"Stele1","AT3G53890"
6.26158419122439e-235,1.02662203578472,0.978,0.757,1.71667592186608e-230,"Stele1","AT2G01250"
1.27161199112602e-260,1.02580023191813,0.926,0.599,3.48625143487109e-256,"Stele1","AT5G46710"
8.95427460360484e-257,1.02469363153427,0.949,0.616,2.4549039253243e-252,"Stele1","AT3G02560"
1.95382620879001e-246,1.02454852172589,0.983,0.761,5.35660993401869e-242,"Stele1","AT5G56710"
1.87142761917876e-197,1.02443656570059,1,0.977,5.13070596074049e-193,"Stele1","AT1G02500"
4.88593120928839e-259,1.02282064209959,0.891,0.499,1.3395269003385e-254,"Stele1","AT2G33370"
3.7875206844469e-243,1.01919072207733,0.991,0.841,1.03838667084796e-238,"Stele1","AT3G62250"
5.8432462075647e-216,1.0139028188912,0.991,0.864,1.60198438026594e-211,"Stele1","AT5G19510"
2.19705604681418e-226,1.01197085104727,0.941,0.674,6.02344885794576e-222,"Stele1","AT4G33865"
1.65765960218291e-283,1.01077984043771,0.953,0.644,4.54463956534466e-279,"Stele1","AT5G46430"
2.40424350335826e-258,1.01032025832663,0.991,0.77,6.59147398880701e-254,"Stele1","AT1G01100"
3.38212640220685e-242,1.00812312766874,0.96,0.647,9.27243774429031e-238,"Stele1","AT1G04270"
7.78228070329955e-244,1.00530515132675,0.956,0.621,2.13359007761661e-239,"Stele1","AT1G22780"
1.2371431568196e-301,1.00514789084536,0.704,0.204,3.39175167873663e-297,"Stele1","AT5G43380"
1.13935746440402e-220,1.00424692352946,0.958,0.66,3.12366242441006e-216,"Stele1","AT2G39460"
1.7618137382366e-234,1.00413961772336,0.961,0.736,4.83018854474947e-230,"Stele1","AT1G34030"
1.2844226899184e-229,1.00245463150558,0.992,0.841,3.5213732466803e-225,"Stele1","AT1G33140"
0,1.00128709974506,0.933,0.452,0,"Stele1","AT5G20720"
1.44972326885314e-264,0.997574435795632,0.983,0.748,3.97456131388776e-260,"Stele1","AT3G60770"
0,0.989796997469735,0.848,0.21,0,"Stele1","AT1G71880"
1.73332191718782e-275,0.988572065774635,0.895,0.412,4.75207536816211e-271,"Stele1","AT2G37190"
0,0.985958896009704,0.617,0.075,0,"Stele1","AT5G46590"
1.28754610454473e-227,0.985957776429779,0.972,0.689,3.52993640021984e-223,"Stele1","AT2G41840"
9.16022850241894e-247,0.978130631392279,0.988,0.829,2.51136824622318e-242,"Stele1","AT3G06700"
2.66930872070847e-270,0.977731960595876,0.972,0.673,7.31817678869435e-266,"Stele1","AT1G33120"
2.32713393818171e-213,0.975699597704781,0.887,0.581,6.38007040491897e-209,"Stele1","AT3G56020"
8.87782619766602e-266,0.971546583963751,0.933,0.533,2.43394483035212e-261,"Stele1","AT3G05560"
1.24149767487403e-117,0.968632825920935,0.826,0.582,3.40369002543464e-113,"Stele1","AT2G34340"
2.64042456940503e-293,0.968434389412881,0.91,0.466,7.23898799948083e-289,"Stele1","AT3G53430"
2.6613635415801e-94,0.9665397500376,0.893,0.773,7.29639428559601e-90,"Stele1","AT5G26340"
4.23816058536487e-269,0.966095865614544,0.926,0.533,1.16193410608363e-264,"Stele1","AT5G47210"
1.20413862094879e-267,0.963579554933214,0.953,0.587,3.3012664431932e-263,"Stele1","AT5G61170"
0,0.961237998246049,0.89,0.329,0,"Stele1","AT5G22650"
6.22228590936008e-202,0.96100851393261,0.992,0.939,1.70590190491016e-197,"Stele1","AT1G14320"
4.22910879318943e-209,0.956241499256944,0.936,0.664,1.15945246674081e-204,"Stele1","AT3G55750"
2.12252510189125e-254,0.954967356098578,0.978,0.812,5.81911481934506e-250,"Stele1","AT1G48850"
6.0174212618105e-205,0.954596159226017,0.921,0.655,1.64973621313797e-200,"Stele1","AT5G03300"
0,0.954568378965407,0.831,0.193,0,"Stele1","AT1G16350"
2.54029502143011e-246,0.954371378815584,0.871,0.425,6.96447283075278e-242,"Stele1","AT4G34670"
5.08295766977776e-211,0.947945142481317,0.924,0.592,1.39354367474627e-206,"Stele1","AT5G23740"
0,0.947836555759484,0.777,0.198,0,"Stele1","AT3G26760"
8.03341521428708e-215,0.943638071914944,0.882,0.478,2.20244111514895e-210,"Stele1","AT5G16130"
6.55779345182817e-250,0.942809678176794,0.984,0.776,1.79788465275321e-245,"Stele1","AT3G18740"
5.06428708895882e-236,0.939609525398691,0.971,0.761,1.38842494830895e-231,"Stele1","AT2G17360"
1.10959768246625e-106,0.938444561704247,0.879,0.678,3.04207300624948e-102,"Stele1","AT5G16010"
0,0.93421288734017,0.726,0.097,0,"Stele1","AT5G54980"
4.59793038023732e-110,0.9341550517881,0.72,0.43,1.26056859304586e-105,"Stele1","AT5G12020"
7.21220865116053e-223,0.933386249322086,0.873,0.455,1.97729912380217e-218,"Stele1","AT3G03780"
7.43791416335213e-267,0.933211589112974,0.911,0.487,2.03917854702462e-262,"Stele1","AT3G14600"
2.60999517023929e-296,0.932610283819085,0.952,0.482,7.15556275872804e-292,"Stele1","AT5G24760"
1.79511420850384e-198,0.93235979047097,0.943,0.633,4.92148511403412e-194,"Stele1","AT1G15930"
4.21690117419415e-239,0.926982268717295,0.977,0.773,1.15610562591707e-234,"Stele1","AT4G29390"
1.03337104891965e-245,0.925073033142127,0.979,0.72,2.8330900677181e-241,"Stele1","AT2G32720"
7.49429572531132e-95,0.923990390373957,0.841,0.597,2.05463611605135e-90,"Stele1","AT1G20823"
4.53093359187469e-262,0.923941078506675,0.98,0.612,1.24220075354836e-257,"Stele1","AT4G02590"
3.70875274607555e-232,0.917661082066079,0.94,0.665,1.01679165286407e-227,"Stele1","AT5G23900"
9.81855848611196e-209,0.914946995520417,0.979,0.858,2.69185599455245e-204,"Stele1","AT1G48830"
1.2287954785613e-199,0.909142169030005,0.999,0.971,3.36886568402367e-195,"Stele1","AT4G13940"
1.44010232262629e-205,0.906950277715151,0.945,0.687,3.94818452771223e-201,"Stele1","AT2G01150"
3.53303904142907e-260,0.904916851231839,0.964,0.703,9.68617983598193e-256,"Stele1","AT5G01340"
1.97419720469341e-272,0.903408049292352,0.965,0.716,5.41245905638745e-268,"Stele1","AT2G39390"
2.73530373805458e-206,0.902611045334134,0.96,0.69,7.49910872825044e-202,"Stele1","AT1G08360"
0,0.899013014288511,0.922,0.223,0,"Stele1","AT3G61850"
1.07346373152094e-228,0.897896690482326,0.907,0.49,2.94300816633781e-224,"Stele1","AT3G07110"
0,0.896717653827055,0.709,0.111,0,"Stele1","AT3G55370"
3.62485329678421e-230,0.895924598245549,0.894,0.495,9.93789779846358e-226,"Stele1","AT4G14320"
1.76270129412859e-160,0.89402635952546,0.942,0.853,4.83262186798293e-156,"Stele1","AT5G12010"
9.51806316462856e-258,0.893809738358854,0.727,0.275,2.60947219721457e-253,"Stele1","AT3G62530"
1.10395499362293e-231,0.893086602341029,0.801,0.337,3.02660301051662e-227,"Stele1","AT3G49760"
1.94258673004618e-256,0.888410410652479,0.997,0.911,5.32579577909459e-252,"Stele1","AT1G17880"
1.09595015105228e-233,0.883476861676928,0.748,0.26,3.00465693412494e-229,"Stele1","AT1G64660"
3.60215834616498e-140,0.882553658769221,0.705,0.367,9.87567732184592e-136,"Stele1","AT2G47770"
1.03624511456017e-112,0.881386019950818,0.686,0.388,2.84096960607817e-108,"Stele1","AT1G66200"
0,0.880360952913871,0.93,0.522,0,"Stele1","AT3G28950"
2.36607987194752e-199,0.879795010635834,0.999,0.968,6.48684457693133e-195,"Stele1","AT5G17920"
1.36435718476073e-261,0.878406110635044,0.981,0.589,3.74052165774003e-257,"Stele1","AT3G02770"
2.599622409616e-62,0.878203482069738,0.871,0.816,7.12712479820322e-58,"Stele1","AT5G62350"
2.28397793488425e-174,0.877516991927688,0.974,0.856,6.26175390627865e-170,"Stele1","AT1G22410"
1.09174681506248e-212,0.877490365175375,0.924,0.555,2.99313306817529e-208,"Stele1","AT2G37270"
8.4929896926815e-226,0.876673600736017,0.914,0.561,2.32843805414556e-221,"Stele1","AT4G28290"
1.25277757079551e-144,0.875764818117036,0.843,0.539,3.43461498809296e-140,"Stele1","AT1G72416"
1.2658115237683e-89,0.875386722743597,0.939,0.809,3.47034887356316e-85,"Stele1","AT3G02480"
1.56272174519328e-214,0.873761436669444,0.98,0.797,4.28435793662191e-210,"Stele1","AT5G27700"
2.20755596136032e-205,0.873285520979404,0.996,0.886,6.05223542366544e-201,"Stele1","AT4G23100"
6.81994709066803e-120,0.873213679604222,0.89,0.643,1.86975669437755e-115,"Stele1","AT5G24570"
5.26454339543176e-286,0.872515684529424,0.989,0.87,1.44332721729157e-281,"Stele1","AT3G01120"
3.28198107649188e-225,0.872264656363556,0.887,0.45,8.99787931931014e-221,"Stele1","AT5G13740"
2.3849259286067e-233,0.87181507297016,0.591,0.163,6.53851292586812e-229,"Stele1","AT4G25810"
2.55638953369392e-208,0.868874283377851,0.984,0.838,7.00859754557525e-204,"Stele1","AT5G57290"
6.63200650298822e-253,0.868204046207608,0.934,0.556,1.81823090285925e-248,"Stele1","AT5G59850"
1.23389592196266e-235,0.864565347833715,0.556,0.144,3.38284905965284e-231,"Stele1","AT5G60200"
7.4386535498927e-228,0.863753105004162,0.867,0.447,2.03938125723858e-223,"Stele1","AT2G32060"
0,0.863748490052166,0.886,0.174,0,"Stele1","AT1G77020"
5.60222717549448e-265,0.861707415986841,0.971,0.425,1.53590660243357e-260,"Stele1","AT1G11580"
0,0.860807379530485,0.695,0.179,0,"Stele1","AT2G42430"
1.40819891937718e-193,0.859828409237009,0.784,0.378,3.86071815736447e-189,"Stele1","AT5G40630"
4.63169130144019e-201,0.855875249801999,0.976,0.762,1.26982448720284e-196,"Stele1","AT5G62300"
9.12677039992005e-258,0.854005145572217,0.926,0.482,2.50219537284208e-253,"Stele1","AT3G22230"
4.82196285273408e-197,0.851395048458189,0.929,0.68,1.32198933570557e-192,"Stele1","AT5G03850"
1.97394748889742e-207,0.851112125724045,0.987,0.86,5.41177443556116e-203,"Stele1","AT1G56070"
1.15867729010266e-165,0.848314608389392,0.867,0.507,3.17662965854545e-161,"Stele1","AT5G61890"
9.12215847521188e-237,0.848052348827863,0.921,0.518,2.50093096756409e-232,"Stele1","AT1G41880"
5.88172837988089e-77,0.847712688373284,0.867,0.695,1.61253465262814e-72,"Stele1","AT2G41100"
8.01791242434671e-258,0.847495579959029,0.875,0.398,2.19819087025889e-253,"Stele1","AT2G44120"
1.24411631103089e-185,0.846209092206095,0.98,0.842,3.4108692783223e-181,"Stele1","AT3G09440"
0,0.844734867542841,0.898,0.414,0,"Stele1","ATCG01130"
2.43258404767738e-206,0.840849944143421,0.882,0.504,6.66917242511231e-202,"Stele1","AT5G58420"
8.47764161680798e-145,0.840641750170654,0.987,0.896,2.32423022566408e-140,"Stele1","AT4G13930"
5.28670012221744e-248,0.840417291433922,0.926,0.536,1.44940170550713e-243,"Stele1","AT1G09590"
7.12968083687395e-275,0.838924241491854,0.912,0.486,1.95467329823736e-270,"Stele1","AT1G30070"
2.35458959842289e-151,0.835884352256443,0.662,0.289,6.45534284303619e-147,"Stele1","AT1G58340"
2.32651036610405e-204,0.834691350868038,0.939,0.682,6.37836081971087e-200,"Stele1","AT3G47370"
5.26419528926509e-250,0.832604173765586,0.939,0.598,1.44323178050492e-245,"Stele1","AT1G04480"
1.86476400603624e-186,0.831167997143724,0.907,0.572,5.11243699894897e-182,"Stele1","AT1G09690"
2.64179809944616e-286,0.828673688515951,0.97,0.795,7.24275366944158e-282,"Stele1","AT2G21170"
2.6585821936146e-177,0.827087412163286,0.948,0.769,7.28876894201378e-173,"Stele1","AT3G44010"
0,0.823313451907999,0.933,0.463,0,"Stele1","AT4G35550"
1.77994757837213e-270,0.822761845168358,0.908,0.508,4.87990428086504e-266,"Stele1","AT4G10480"
1.12671073196032e-150,0.821058501728594,0.996,0.883,3.0889901427424e-146,"Stele1","AT5G09810"
0,0.818364880602683,0.665,0.165,0,"Stele1","AT5G19260"
2.14665729282898e-209,0.818248407352775,0.914,0.566,5.88527563401992e-205,"Stele1","AT2G40970"
3.28914269249413e-224,0.809495481658904,0.843,0.437,9.01751360574191e-220,"Stele1","AT3G28900"
3.56907648391729e-164,0.80818074893904,0.959,0.755,9.78498008830765e-160,"Stele1","AT1G79310"
5.24947771570229e-212,0.806432195290261,0.977,0.809,1.43919681053694e-207,"Stele1","AT5G55190"
2.35285650033975e-192,0.805708957690605,0.91,0.59,6.45059138133145e-188,"Stele1","AT2G25210"
3.24923603481866e-30,0.803672796353728,0.585,0.475,8.90810551305885e-26,"Stele1","AT1G12950"
0,0.798753660185582,0.905,0.411,0,"Stele1","AT2G37220"
6.69073954866533e-91,0.795515549883736,0.831,0.602,1.83433315466209e-86,"Stele1","AT2G47950"
2.41203998241796e-240,0.791303281396512,0.909,0.524,6.61284881579707e-236,"Stele1","AT5G64140"
6.18827864014597e-186,0.791211235922636,0.962,0.799,1.69657847198242e-181,"Stele1","AT5G04800"
2.45108688472627e-184,0.790569686381712,0.932,0.623,6.71989980316555e-180,"Stele1","AT2G29530"
1.86284123316442e-238,0.787185822924891,0.931,0.589,5.10716552484357e-234,"Stele1","AT5G56670"
6.23397309604351e-209,0.786553482696675,0.988,0.789,1.70910606401129e-204,"Stele1","AT4G19410"
7.26630169565412e-166,0.785808663063665,1,0.874,1.99212927288053e-161,"Stele1","AT3G53420"
0,0.783210329868166,0.893,0.279,0,"Stele1","AT2G26380"
2.6207098195346e-169,0.781611477797777,0.981,0.765,7.18493804123606e-165,"Stele1","AT1G69295"
