"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"72",0,1.38879162606265,0.626,0.379,0,"Meristem","Os02g0534800"
"73",0,1.38419894799859,0.625,0.344,0,"Meristem","Os03g0390000"
"74",0,1.38336212656362,0.833,0.636,0,"Meristem","Os07g0523700"
"75",0,1.38202982609611,0.542,0.257,0,"Meristem","Os04g0473400"
"76",0,1.38135477532592,0.733,0.543,0,"Meristem","Os07g0614500"
"77",0,1.38116179403684,0.633,0.408,0,"Meristem","Os11g0602500"
"78",0,1.3803092766456,0.648,0.378,0,"Meristem","Os05g0541900"
"79",0,1.3794016374713,0.718,0.504,0,"Meristem","Os03g0576700"
"80",0,1.37885198549287,0.629,0.35,0,"Meristem","Os05g0207300"
"81",0,1.3758943900369,0.514,0.242,0,"Meristem","Os01g0358400"
"82",0,1.37100778333676,0.654,0.408,0,"Meristem","Os02g0478600"
"83",0,1.37005225573185,0.466,0.184,0,"Meristem","Os01g0962600"
"84",0,1.36855076285895,0.864,0.706,0,"Meristem","Os01g0276000"
"85",0,1.3653913952142,0.635,0.419,0,"Meristem","Os11g0602600"
"86",9.57090401854617e-277,1.364444922778,0.7,0.572,2.8307862815654e-272,"Meristem","Os10g0563700"
"87",0,1.36067102449959,0.639,0.38,0,"Meristem","Os02g0821200"
"88",0,1.35914315630539,0.771,0.554,0,"Meristem","Os07g0565000"
"89",0,1.35899418234232,0.737,0.492,0,"Meristem","Os02g0284600"
"90",1.38656919019081e-250,1.35419758884653,0.394,0.184,4.10105569382736e-246,"Meristem","Os02g0743400"
"91",0,1.35279855835223,0.799,0.606,0,"Meristem","Os05g0477300"
"92",0,1.34814756924149,0.582,0.325,0,"Meristem","Os02g0321900"
"93",0,1.34394202183226,0.683,0.5,0,"Meristem","Os01g0231700"
"94",0,1.34057564794837,0.774,0.568,0,"Meristem","Os03g0794700"
"95",0,1.3397576393312,0.611,0.383,0,"Meristem","Os08g0156800"
"96",0,1.33365591567796,0.883,0.707,0,"Meristem","gene-atp1"
"97",0,1.32802603981002,0.716,0.494,0,"Meristem","Os08g0130500"
"98",0,1.3275046205515,0.306,0.072,0,"Meristem","Os02g0805200"
"99",0,1.32646298048361,0.663,0.449,0,"Meristem","Os01g0834600"
"100",0,1.3184849505118,0.521,0.243,0,"Meristem","Os02g0489400"
"101",0,1.31634419247448,0.334,0.073,0,"Meristem","Os03g0350100"
"102",0,1.31586485264004,0.544,0.268,0,"Meristem","Os05g0346300"
"103",0,1.31422683530793,0.563,0.304,0,"Meristem","Os01g0348700"
"104",0,1.31201727204917,0.382,0.097,0,"Meristem","Os11g0579800"
"105",0,1.31170036447113,0.67,0.465,0,"Meristem","Os01g0815800"
"106",0,1.3100305207963,0.724,0.514,0,"Meristem","Os12g0124200"
"107",0,1.30628910394192,0.863,0.669,0,"Meristem","Os10g0411700"
"108",0,1.30377277962689,0.467,0.194,0,"Meristem","Os01g0916600"
"109",0,1.30139250295302,0.602,0.35,0,"Meristem","Os07g0674200"
"110",0,1.30051802944798,0.624,0.399,0,"Meristem","Os01g0938900"
