"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
0,1.13701054682719,0.936,0.46,0,"Cortex","Zm00001d023294"
0,1.13302607509999,0.909,0.342,0,"Cortex","Zm00001d015852"
0,1.12906538466419,0.938,0.596,0,"Cortex","Zm00001d052264"
0,1.12864315937751,0.909,0.531,0,"Cortex","Zm00001d012456"
0,1.12814773359597,0.89,0.402,0,"Cortex","Zm00001d031727"
0,1.12787603999009,0.691,0.18,0,"Cortex","Zm00001d010007"
0,1.12449265663786,0.994,0.66,0,"Cortex","Zm00001d027619"
0,1.11068658656487,0.74,0.223,0,"Cortex","Zm00001d028744"
0,1.11028729425955,0.591,0.12,0,"Cortex","Zm00001d019560"
0,1.10266422474786,0.88,0.411,0,"Cortex","Zm00001d019565"
0,1.09622781093222,0.716,0.104,0,"Cortex","Zm00001d023680"
0,1.09411229326918,0.689,0.057,0,"Cortex","Zm00001d028164"
0,1.09351955035841,0.961,0.645,0,"Cortex","Zm00001d028230"
0,1.08819825762279,0.619,0.298,0,"Cortex","Zm00001d008548"
0,1.06906151474558,0.53,0.094,0,"Cortex","Zm00001d017288"
0,1.06660711904373,0.861,0.349,0,"Cortex","Zm00001d028260"
0,1.06059258762283,0.972,0.647,0,"Cortex","Zm00001d002690"
0,1.06056425619329,0.766,0.115,0,"Cortex","Zm00001d005001"
0,1.05686367476191,0.896,0.452,0,"Cortex","Zm00001d008210"
0,1.04159688141596,0.765,0.212,0,"Cortex","Zm00001d044037"
0,1.03434469517968,0.86,0.485,0,"Cortex","Zm00001d012957"
0,1.02939699648343,0.627,0.176,0,"Cortex","Zm00001d039764"
0,1.02883814026103,0.959,0.578,0,"Cortex","Zm00001d004921"
0,1.02766753417672,0.928,0.579,0,"Cortex","Zm00001d021647"
0,1.02547705584024,0.656,0.249,0,"Cortex","Zm00001d048348"
0,1.02209216571033,0.716,0.219,0,"Cortex","Zm00001d031958"
0,1.02175628034937,0.87,0.392,0,"Cortex","Zm00001d015138"
0,1.01168720847405,0.963,0.592,0,"Cortex","Zm00001d037733"
0,1.01161367677144,0.663,0.226,0,"Cortex","Zm00001d043174"
0,1.00872992488947,0.716,0.243,0,"Cortex","Zm00001d033024"
0,1.00057255288363,0.982,0.731,0,"Cortex","Zm00001d017526"
0,0.99691337106274,0.889,0.487,0,"Cortex","Zm00001d022277"
0,0.992770164435725,0.63,0.191,0,"Cortex","Zm00001d038521"
0,0.984119059061964,0.842,0.541,0,"Cortex","Zm00001d026572"
0,0.974463539850574,0.866,0.463,0,"Cortex","Zm00001d025903"
0,0.969062488882793,0.541,0.177,0,"Cortex","Zm00001d046824"
0,0.967417623522808,0.989,0.719,0,"Cortex","Zm00001d026334"
0,0.966903219726303,0.734,0.358,0,"Cortex","Zm00001d018031"
0,0.96489567981913,0.753,0.258,0,"Cortex","Zm00001d021653"
0,0.963243866843752,0.702,0.281,0,"Cortex","Zm00001d048099"
0,0.959921181562915,0.578,0.126,0,"Cortex","Zm00001d017375"
0,0.959242941835597,0.889,0.361,0,"Cortex","Zm00001d037969"
0,0.954441872805045,0.833,0.416,0,"Cortex","Zm00001d053715"
0,0.952191153246637,0.627,0.134,0,"Cortex","Zm00001d047089"
0,0.950729871762956,0.511,0.103,0,"Cortex","Zm00001d037410"
0,0.947927223549561,0.68,0.166,0,"Cortex","Zm00001d011477"
0,0.947006166550104,0.784,0.284,0,"Cortex","Zm00001d024587"
0,0.945310376348764,0.807,0.382,0,"Cortex","Zm00001d048136"
0,0.935087469071458,0.907,0.507,0,"Cortex","Zm00001d047674"
0,0.932185135749465,0.804,0.348,0,"Cortex","Zm00001d002630"
0,0.931976381241219,0.89,0.506,0,"Cortex","Zm00001d035646"
0,0.931737482639594,0.801,0.368,0,"Cortex","Zm00001d014757"
0,0.928051323855563,0.717,0.327,0,"Cortex","Zm00001d050893"
0,0.916481572623464,0.724,0.356,0,"Cortex","Zm00001d003311"
0,0.912002022959413,0.99,0.81,0,"Cortex","Zm00001d002266"
0,0.910653359701433,0.88,0.416,0,"Cortex","Zm00001d013809"
0,0.909450202595688,0.769,0.348,0,"Cortex","Zm00001d034107"
0,0.907379886802492,0.995,0.83,0,"Cortex","Zm00001d027652"
0,0.902829710782225,0.859,0.549,0,"Cortex","Zm00001d051798"
0,0.902517938336397,0.71,0.315,0,"Cortex","Zm00001d039715"
0,0.899148911370953,0.965,0.701,0,"Cortex","Zm00001d032324"
0,0.898281133645564,0.899,0.515,0,"Cortex","Zm00001d011041"
0,0.898092948712517,0.684,0.167,0,"Cortex","Zm00001d001076"
0,0.889224292021543,0.662,0.242,0,"Cortex","Zm00001d025727"
0,0.882534488347587,0.864,0.459,0,"Cortex","Zm00001d044426"
0,0.880810463872421,0.966,0.726,0,"Cortex","Zm00001d020402"
0,0.879436331604472,0.952,0.648,0,"Cortex","Zm00001d044153"
0,0.877455128920142,0.898,0.609,0,"Cortex","Zm00001d051799"
0,0.877020890131543,0.704,0.239,0,"Cortex","Zm00001d052390"
0,0.87664002782621,0.731,0.273,0,"Cortex","Zm00001d027991"
0,0.875422201055356,0.803,0.361,0,"Cortex","Zm00001d005039"
0,0.865770353654794,0.667,0.235,0,"Cortex","Zm00001d011486"
0,0.865614679808761,0.916,0.609,0,"Cortex","Zm00001d010385"
0,0.861371038498658,0.587,0.245,0,"Cortex","Zm00001d016151"
0,0.859958064519759,0.866,0.513,0,"Cortex","Zm00001d047330"
0,0.858476283340767,0.785,0.377,0,"Cortex","Zm00001d011720"
0,0.853333384370115,0.725,0.287,0,"Cortex","Zm00001d047492"
0,0.849560025983785,0.89,0.514,0,"Cortex","Zm00001d021299"
0,0.849160604103872,0.979,0.68,0,"Cortex","Zm00001d012968"
0,0.846345480981296,0.894,0.538,0,"Cortex","Zm00001d035603"
0,0.845436063887765,0.99,0.725,0,"Cortex","Zm00001d018809"
0,0.844036418706186,0.73,0.227,0,"Cortex","Zm00001d002326"
0,0.842818123591951,0.681,0.256,0,"Cortex","Zm00001d038523"
0,0.842437951926158,0.977,0.685,0,"Cortex","Zm00001d053195"
0,0.842423520924397,0.906,0.571,0,"Cortex","Zm00001d011735"
0,0.84191456030579,0.595,0.155,0,"Cortex","Zm00001d043087"
0,0.840895799367944,0.996,0.865,0,"Cortex","Zm00001d024772"
0,0.839871207215566,0.935,0.584,0,"Cortex","Zm00001d006034"
0,0.838565612566727,0.963,0.646,0,"Cortex","Zm00001d034037"
0,0.83776895376701,0.738,0.351,0,"Cortex","Zm00001d010912"
0,0.835823246929362,0.747,0.252,0,"Cortex","Zm00001d012081"
0,0.835205730675622,0.917,0.577,0,"Cortex","Zm00001d020834"
0,0.8333828424865,0.57,0.125,0,"Cortex","Zm00001d048789"
0,0.832188461336382,0.669,0.239,0,"Cortex","Zm00001d048135"
0,0.831564083001619,0.791,0.418,0,"Cortex","Zm00001d051977"
0,0.828962216520268,0.548,0.208,0,"Cortex","Zm00001d003414"
3.8156748814699e-295,0.826696282213688,0.656,0.401,1.09734993916193e-290,"Cortex","Zm00001d005602"
0,0.825158737734901,0.887,0.534,0,"Cortex","Zm00001d035475"
0,0.824689007998183,0.544,0.169,0,"Cortex","Zm00001d035553"
0,0.821900257132173,0.988,0.718,0,"Cortex","Zm00001d034387"
0,0.818842575737248,0.927,0.624,0,"Cortex","Zm00001d038841"
0,0.815782053791453,0.653,0.312,0,"Cortex","Zm00001d045088"
0,0.815455127962423,0.985,0.739,0,"Cortex","Zm00001d007753"
0,0.81510683473964,0.648,0.122,0,"Cortex","Zm00001d002261"
0,0.810983652594678,0.717,0.379,0,"Cortex","Zm00001d042449"
0,0.810531682153544,0.729,0.3,0,"Cortex","Zm00001d021579"
0,0.806944911007177,0.961,0.682,0,"Cortex","Zm00001d031267"
0,0.806495606154577,0.72,0.366,0,"Cortex","Zm00001d051554"
0,0.806243875015145,0.849,0.551,0,"Cortex","Zm00001d044056"
0,0.804195433585285,0.818,0.538,0,"Cortex","Zm00001d003751"
0,0.803268832678115,0.761,0.424,0,"Cortex","Zm00001d010540"
0,0.80075404265906,0.788,0.33,0,"Cortex","Zm00001d051005"
0,0.799051785015667,0.918,0.578,0,"Cortex","Zm00001d005391"
0,0.798988921499072,0.837,0.467,0,"Cortex","Zm00001d043741"
0,0.798665599708101,0.959,0.65,0,"Cortex","Zm00001d034940"
0,0.791908516573591,0.965,0.757,0,"Cortex","Zm00001d005978"
0,0.790500631316802,0.669,0.235,0,"Cortex","Zm00001d013409"
0,0.789527956944641,0.814,0.506,0,"Cortex","Zm00001d035753"
5.49982936823641e-249,0.788160251957682,0.678,0.441,1.58169592801111e-244,"Cortex","Zm00001d028064"
0,0.786891627050327,0.994,0.902,0,"Cortex","Zm00001d036961"
0,0.784362153779069,0.918,0.604,0,"Cortex","Zm00001d032461"
0,0.7837894752511,0.931,0.697,0,"Cortex","Zm00001d031705"
0,0.782773979737949,0.5,0.188,0,"Cortex","Zm00001d024403"
0,0.781352568893006,0.661,0.244,0,"Cortex","Zm00001d021935"
0,0.779234956970388,0.558,0.225,0,"Cortex","Zm00001d039098"
0,0.779193581487692,0.612,0.19,0,"Cortex","Zm00001d026341"
0,0.770332407766128,0.733,0.388,0,"Cortex","Zm00001d043156"
0,0.770035594613354,0.906,0.601,0,"Cortex","Zm00001d042934"
0,0.769966363773179,0.978,0.809,0,"Cortex","Zm00001d007687"
0,0.769305933629596,0.701,0.222,0,"Cortex","Zm00001d002252"
0,0.767684376045126,0.506,0.129,0,"Cortex","Zm00001d040004"
0,0.764492703579087,0.935,0.705,0,"Cortex","Zm00001d047555"
0,0.763604022629024,0.918,0.609,0,"Cortex","Zm00001d022032"
0,0.761366239669747,0.973,0.695,0,"Cortex","Zm00001d038221"
0,0.760117590522102,0.744,0.317,0,"Cortex","Zm00001d048558"
0,0.76000023983261,0.848,0.528,0,"Cortex","Zm00001d006211"
0,0.758157004841641,0.858,0.495,0,"Cortex","Zm00001d020639"
0,0.758150699189818,1,0.916,0,"Cortex","Zm00001d023994"
0,0.756475828097426,0.935,0.602,0,"Cortex","Zm00001d013830"
0,0.755870551114642,0.818,0.466,0,"Cortex","Zm00001d044747"
0,0.753902694273305,0.776,0.459,0,"Cortex","Zm00001d012194"
0,0.751339927173721,0.895,0.639,0,"Cortex","Zm00001d021506"
0,0.74863626113892,0.512,0.106,0,"Cortex","Zm00001d052192"
0,0.743170827665647,0.766,0.476,0,"Cortex","Zm00001d020614"
0,0.743089076396518,0.592,0.138,0,"Cortex","Zm00001d047116"
1.66183185537689e-282,0.742449537512036,0.708,0.403,4.7792622328784e-278,"Cortex","Zm00001d052375"
0,0.741606518220684,0.882,0.573,0,"Cortex","Zm00001d018811"
0,0.741408488459673,0.96,0.703,0,"Cortex","Zm00001d032950"
0,0.73999423114191,0.741,0.417,0,"Cortex","Zm00001d002415"
0,0.739889366861257,0.914,0.549,0,"Cortex","Zm00001d002402"
0,0.737833516646862,0.956,0.652,0,"Cortex","Zm00001d042574"
0,0.737575173824005,0.776,0.456,0,"Cortex","Zm00001d048667"
0,0.735347476700079,0.567,0.253,0,"Cortex","Zm00001d022017"
0,0.734641983168985,0.97,0.721,0,"Cortex","Zm00001d022228"
0,0.730929185637934,0.93,0.647,0,"Cortex","Zm00001d046226"
0,0.726523539367653,0.983,0.765,0,"Cortex","Zm00001d021119"
0,0.725694585726731,0.504,0.159,0,"Cortex","Zm00001d046510"
0,0.724692739410671,0.677,0.327,0,"Cortex","Zm00001d025296"
0,0.723799592867943,0.941,0.694,0,"Cortex","Zm00001d010175"
0,0.723052730320939,0.955,0.619,0,"Cortex","Zm00001d040705"
0,0.721553877690324,0.581,0.216,0,"Cortex","Zm00001d041363"
0,0.720586494726626,0.653,0.269,0,"Cortex","Zm00001d045269"
0,0.71984949259849,0.82,0.479,0,"Cortex","Zm00001d010662"
0,0.719805305633201,0.988,0.84,0,"Cortex","Zm00001d033389"
0,0.719609068964667,0.552,0.082,0,"Cortex","Zm00001d027546"
0,0.718493317385344,0.964,0.649,0,"Cortex","Zm00001d018627"
0,0.718115829791913,0.6,0.286,0,"Cortex","Zm00001d027987"
0,0.717198971269539,0.648,0.233,0,"Cortex","Zm00001d014623"
0,0.717098349404436,0.709,0.329,0,"Cortex","Zm00001d025278"
0,0.71433063852632,0.876,0.571,0,"Cortex","Zm00001d012591"
0,0.713405745351923,0.86,0.526,0,"Cortex","Zm00001d042572"
0,0.712817626271815,0.932,0.614,0,"Cortex","Zm00001d024960"
0,0.711985882867249,0.956,0.755,0,"Cortex","Zm00001d029628"
0,0.71179446883513,0.65,0.176,0,"Cortex","Zm00001d020984"
0,0.711337749875919,0.838,0.564,0,"Cortex","Zm00001d038780"
0,0.710990882833623,0.635,0.217,0,"Cortex","Zm00001d048647"
0,0.709679044379314,0.802,0.527,0,"Cortex","Zm00001d013550"
1.74268077364939e-244,0.70898394241856,0.59,0.345,5.01177563693827e-240,"Cortex","Zm00001d010358"
0,0.708871714152324,0.928,0.625,0,"Cortex","Zm00001d003309"
0,0.708771753340777,0.999,0.978,0,"Cortex","Zm00001d003157"
0,0.70452785484669,0.937,0.748,0,"Cortex","Zm00001d012292"
0,0.704350800587574,0.757,0.411,0,"Cortex","Zm00001d024821"
0,0.704022212790151,0.543,0.182,0,"Cortex","Zm00001d037610"
0,0.702719077160239,0.784,0.455,0,"Cortex","Zm00001d038181"
0,0.700921364892691,0.934,0.635,0,"Cortex","Zm00001d040292"
0,0.700066567773509,0.83,0.522,0,"Cortex","Zm00001d033925"
0,0.698146082137635,0.998,0.624,0,"Cortex","ZeamMp050"
0,0.697274090002947,0.721,0.405,0,"Cortex","Zm00001d026657"
0,0.697017702390712,0.992,0.837,0,"Cortex","Zm00001d045042"
0,0.696957322215182,0.959,0.68,0,"Cortex","Zm00001d023669"
0,0.69603951417621,0.936,0.7,0,"Cortex","Zm00001d044027"
0,0.693344503824484,0.992,0.927,0,"Cortex","Zm00001d043991"
0,0.691019381185399,0.603,0.254,0,"Cortex","Zm00001d029630"
0,0.689002511537439,0.6,0.229,0,"Cortex","Zm00001d021288"
1.67244877098426e-288,0.688453517163398,0.684,0.42,4.80979542047363e-284,"Cortex","Zm00001d011610"
0,0.687952076512063,0.941,0.651,0,"Cortex","Zm00001d027992"
0,0.687648855499858,0.618,0.207,0,"Cortex","Zm00001d016855"
0,0.687379383613019,0.922,0.597,0,"Cortex","Zm00001d046263"
0,0.687074503542096,0.849,0.539,0,"Cortex","Zm00001d040562"
0,0.685678978709139,0.697,0.161,0,"Cortex","Zm00001d033683"
0,0.684412964187801,0.806,0.494,0,"Cortex","Zm00001d048258"
0,0.683982744275602,0.984,0.84,0,"Cortex","Zm00001d052316"
0,0.68260552274929,0.686,0.326,0,"Cortex","Zm00001d011193"
0,0.681194082790674,0.758,0.484,0,"Cortex","Zm00001d033750"
0,0.67785325691167,0.693,0.368,0,"Cortex","Zm00001d033999"
2.32783877136656e-298,0.676582649894529,0.696,0.409,6.69463152257309e-294,"Cortex","Zm00001d047050"
0,0.676534349958563,0.571,0.169,0,"Cortex","Zm00001d029625"
0,0.675514941875226,0.932,0.828,0,"Cortex","Zm00001d047253"
0,0.675410130984206,0.88,0.573,0,"Cortex","Zm00001d004022"
0,0.675095733816764,0.896,0.597,0,"Cortex","Zm00001d047942"
0,0.674668148196522,0.945,0.678,0,"Cortex","Zm00001d034197"
0,0.673775077737119,0.559,0.254,0,"Cortex","Zm00001d051872"
0,0.673507405641481,0.784,0.464,0,"Cortex","Zm00001d021673"
0,0.673012478699293,0.997,0.867,0,"Cortex","Zm00001d048021"
0,0.667023104391461,0.591,0.145,0,"Cortex","Zm00001d033187"
5.25799579518539e-178,0.666127641748812,0.723,0.511,1.51214701073737e-173,"Cortex","Zm00001d017485"
0,0.663541350737633,0.549,0.09,0,"Cortex","Zm00001d048870"
4.33339847669003e-298,0.662728236849249,0.933,0.715,1.24624206791129e-293,"Cortex","Zm00001d023529"
0,0.660741456286861,0.504,0.174,0,"Cortex","Zm00001d030670"
0,0.659322686030892,0.907,0.627,0,"Cortex","Zm00001d013411"
0,0.659151090727754,0.956,0.658,0,"Cortex","Zm00001d014817"
0,0.659001683880614,0.716,0.391,0,"Cortex","Zm00001d025659"
0,0.655813154176082,0.992,0.927,0,"Cortex","Zm00001d053765"
0,0.654370792610077,0.874,0.661,0,"Cortex","Zm00001d015767"
0,0.653464533749561,0.981,0.825,0,"Cortex","Zm00001d003265"
0,0.651739738023182,0.999,0.864,0,"Cortex","Zm00001d040027"
0,0.651121649905295,0.767,0.479,0,"Cortex","Zm00001d037935"
0,0.650477794059754,0.67,0.34,0,"Cortex","Zm00001d018428"
3.40331041931929e-294,0.650065835991767,0.585,0.296,9.78758043492035e-290,"Cortex","Zm00001d008200"
0,0.648969365094057,0.837,0.533,0,"Cortex","Zm00001d002122"
0,0.648318687358025,0.798,0.506,0,"Cortex","Zm00001d024940"
1.7921239352581e-255,0.647596935649257,0.747,0.449,5.15396922540877e-251,"Cortex","Zm00001d026412"
0,0.645803644004881,0.559,0.143,0,"Cortex","Zm00001d011125"
0,0.645353344725018,0.979,0.833,0,"Cortex","Zm00001d029365"
1.13761123546372e-291,0.64518497962682,0.669,0.351,3.27165615207011e-287,"Cortex","Zm00001d048192"
0,0.64419783724625,0.701,0.332,0,"Cortex","Zm00001d020652"
0,0.641908686825172,0.829,0.56,0,"Cortex","Zm00001d039532"
0,0.64067705830024,0.819,0.499,0,"Cortex","Zm00001d017557"
3.5912195521678e-283,0.639599110991828,0.535,0.24,1.03279883100794e-278,"Cortex","Zm00001d047077"
0,0.638827857129671,0.837,0.538,0,"Cortex","Zm00001d042211"
0,0.637688132165744,0.968,0.85,0,"Cortex","Zm00001d002065"
0,0.6369193477597,0.742,0.44,0,"Cortex","Zm00001d044533"
0,0.636123333311339,0.983,0.697,0,"Cortex","Zm00001d017851"
0,0.63565745679339,0.995,0.946,0,"Cortex","Zm00001d046336"
0,0.635583843917362,0.822,0.518,0,"Cortex","Zm00001d013810"
0,0.635147845978702,0.59,0.213,0,"Cortex","Zm00001d007083"
0,0.634416622332546,0.959,0.792,0,"Cortex","Zm00001d018820"
0,0.633470840247632,0.959,0.676,0,"Cortex","Zm00001d020714"
0,0.633248951483896,0.971,0.748,0,"Cortex","Zm00001d042182"
0,0.631872822549463,0.79,0.506,0,"Cortex","Zm00001d028725"
0,0.631555728550097,0.699,0.363,0,"Cortex","Zm00001d008196"
0,0.630817329306868,0.751,0.456,0,"Cortex","Zm00001d029087"
0,0.629234552342052,0.995,0.845,0,"Cortex","Zm00001d012909"
7.52205797874115e-285,0.628876244334253,0.502,0.215,2.16326865410617e-280,"Cortex","Zm00001d039685"
0,0.628651195947231,0.863,0.556,0,"Cortex","Zm00001d053617"
0,0.62860955760506,0.542,0.224,0,"Cortex","Zm00001d038700"
0,0.62741765347263,0.995,0.781,0,"Cortex","Zm00001d033623"
0,0.627399228464238,0.761,0.461,0,"Cortex","Zm00001d023694"
0,0.627255875501022,0.844,0.555,0,"Cortex","Zm00001d044076"
0,0.627012222552968,0.725,0.395,0,"Cortex","Zm00001d038004"
1.17181404869447e-240,0.626299922045164,0.646,0.386,3.37002002264044e-236,"Cortex","Zm00001d043096"
3.77362272878076e-246,0.625780974208711,0.504,0.233,1.08525616057006e-241,"Cortex","Zm00001d027928"
0,0.625575270692325,0.997,0.874,0,"Cortex","Zm00001d019279"
0,0.625252713324937,0.908,0.646,0,"Cortex","Zm00001d028565"
0,0.624392520709421,0.814,0.541,0,"Cortex","Zm00001d026460"
0,0.622878131423301,0.872,0.632,0,"Cortex","Zm00001d026252"
0,0.62190385840239,0.805,0.494,0,"Cortex","Zm00001d038389"
0,0.620664152400998,0.718,0.406,0,"Cortex","Zm00001d032527"
0,0.617709829416601,0.884,0.647,0,"Cortex","Zm00001d049059"
2.99698030075671e-260,0.61753284090799,0.768,0.515,8.61901564694622e-256,"Cortex","Zm00001d032517"
0,0.613602460840162,0.983,0.904,0,"Cortex","Zm00001d038999"
8.57690115476868e-306,0.612201104891284,0.936,0.646,2.46663100309992e-301,"Cortex","Zm00001d018966"
0,0.610325844569103,0.978,0.785,0,"Cortex","Zm00001d040697"
0,0.610149233979086,0.554,0.237,0,"Cortex","Zm00001d033998"
0,0.609784241462007,0.758,0.461,0,"Cortex","Zm00001d046357"
0,0.609244547671168,0.945,0.708,0,"Cortex","Zm00001d049179"
0,0.608792602159986,0.94,0.749,0,"Cortex","Zm00001d016768"
0,0.608170153108399,0.514,0.186,0,"Cortex","Zm00001d031678"
0,0.607957601151512,0.86,0.596,0,"Cortex","Zm00001d033567"
0,0.607421081394592,0.902,0.699,0,"Cortex","Zm00001d032485"
0,0.60728563507935,0.519,0.219,0,"Cortex","Zm00001d017990"
0,0.606989891548669,0.892,0.533,0,"Cortex","Zm00001d049860"
0,0.606740454809417,0.772,0.51,0,"Cortex","Zm00001d031871"
2.28628381244648e-173,0.60372480460565,0.604,0.367,6.57512361621482e-169,"Cortex","Zm00001d017270"
2.77014800931807e-273,0.603495187126897,0.834,0.544,7.96666865999784e-269,"Cortex","Zm00001d005879"
0,0.60342484477325,0.858,0.724,0,"Cortex","Zm00001d008569"
0,0.602705466116336,0.773,0.509,0,"Cortex","Zm00001d004513"
0,0.601626073732026,0.837,0.527,0,"Cortex","Zm00001d004524"
0,0.601358250511398,0.551,0.234,0,"Cortex","Zm00001d037207"
0,0.600910308394124,0.895,0.689,0,"Cortex","Zm00001d013098"
0,0.599604313004565,0.999,0.832,0,"Cortex","Zm00001d004413"
0,0.599136979154393,0.669,0.322,0,"Cortex","Zm00001d016866"
0,0.598412802151719,0.611,0.288,0,"Cortex","Zm00001d021089"
0,0.598169123955221,0.806,0.469,0,"Cortex","Zm00001d009631"
0,0.597125366441219,0.774,0.467,0,"Cortex","Zm00001d007383"
0,0.597050747398118,0.984,0.777,0,"Cortex","Zm00001d008495"
0,0.594993933878279,0.782,0.506,0,"Cortex","Zm00001d028482"
0,0.594735802715157,0.968,0.608,0,"Cortex","ZeamMp097"
9.99448346425165e-275,0.594298632151852,0.759,0.468,2.87431349948413e-270,"Cortex","Zm00001d037792"
0,0.594154449828395,0.992,0.811,0,"Cortex","Zm00001d026026"
0,0.593950581704764,0.806,0.572,0,"Cortex","Zm00001d039052"
0,0.593500184556929,0.982,0.88,0,"Cortex","Zm00001d017951"
0,0.592117042512523,0.777,0.502,0,"Cortex","Zm00001d038151"
0,0.591370483831979,0.726,0.398,0,"Cortex","Zm00001d033797"
0,0.590772315730904,0.866,0.635,0,"Cortex","Zm00001d028436"
4.47976183856384e-242,0.589329390231513,0.772,0.544,1.28833470715257e-237,"Cortex","Zm00001d048795"
0,0.5892754093768,0.99,0.91,0,"Cortex","Zm00001d031849"
5.68228468556956e-281,0.588956158139115,0.832,0.571,1.63416825272295e-276,"Cortex","Zm00001d002850"
0,0.5874432215338,0.876,0.632,0,"Cortex","Zm00001d043601"
0,0.586990283992066,0.935,0.77,0,"Cortex","Zm00001d015427"
0,0.585701253892094,0.849,0.595,0,"Cortex","Zm00001d052776"
1.70341051168773e-210,0.585353332772161,0.835,0.589,4.89883829056274e-206,"Cortex","Zm00001d032186"
3.66788951962057e-253,0.584587366344488,0.788,0.57,1.05484834694768e-248,"Cortex","Zm00001d026084"
0,0.584502272695828,0.968,0.799,0,"Cortex","Zm00001d039624"
0,0.584380947537988,0.729,0.449,0,"Cortex","Zm00001d013376"
0,0.584241312877262,0.714,0.402,0,"Cortex","Zm00001d016811"
4.65244970156511e-177,0.583651327047293,0.771,0.511,1.33799800967311e-172,"Cortex","Zm00001d047441"
0,0.583428355715323,0.643,0.322,0,"Cortex","Zm00001d027656"
0,0.58339889484403,0.605,0.15,0,"Cortex","Zm00001d026431"
0,0.582317948262186,0.822,0.565,0,"Cortex","Zm00001d003395"
0,0.581967110144381,0.917,0.691,0,"Cortex","Zm00001d012532"
3.18227276463293e-287,0.581146913738461,0.731,0.456,9.15189824380784e-283,"Cortex","Zm00001d013033"
0,0.580462304288458,0.985,0.739,0,"Cortex","Zm00001d039103"
0,0.579788178601307,0.753,0.466,0,"Cortex","Zm00001d035132"
0,0.579093448847124,0.968,0.835,0,"Cortex","Zm00001d034643"
0,0.578793572775983,0.94,0.76,0,"Cortex","Zm00001d051056"
0,0.57721398112227,0.653,0.335,0,"Cortex","Zm00001d001928"
0,0.577141514565303,0.965,0.847,0,"Cortex","Zm00001d005253"
0,0.575412518393844,1,0.967,0,"Cortex","Zm00001d040029"
0,0.575342817132997,0.958,0.806,0,"Cortex","Zm00001d046852"
0,0.575329510254148,0.998,0.889,0,"Cortex","Zm00001d042869"
0,0.574605177178556,0.864,0.644,0,"Cortex","Zm00001d011543"
