"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"142",0,0.630532269787527,0.945,0.877,0,"Mesophyll2","AT3G49910"
"143",0,0.628884915350824,0.873,0.805,0,"Mesophyll2","AT2G47610"
"144",0,0.626483858619361,0.901,0.86,0,"Mesophyll2","AT3G48930"
"145",0,0.624934691550808,0.905,0.851,0,"Mesophyll2","AT2G05220"
"146",0,0.622000334007806,0.881,0.817,0,"Mesophyll2","AT5G52650"
"147",0,0.619499382144148,0.862,0.774,0,"Mesophyll2","AT5G61170"
"148",0,0.618971685715098,0.586,0.436,0,"Mesophyll2","AT4G09040"
"149",0,0.616674364642206,0.894,0.848,0,"Mesophyll2","AT5G47700"
"150",0,0.616606900469129,0.947,0.903,0,"Mesophyll2","AT2G27720"
"151",4.77638964496772e-280,0.615026894854699,0.564,0.42,1.10391917474494e-275,"Mesophyll2","AT5G49910"
"152",0,0.61406588505434,0.915,0.863,0,"Mesophyll2","AT2G01250"
"153",2.84566304888694e-293,0.612405621384143,0.611,0.491,6.57689643858749e-289,"Mesophyll2","AT3G20230"
"154",0,0.611181214779396,0.895,0.839,0,"Mesophyll2","AT3G53020"
"155",0,0.611051971058852,0.828,0.766,0,"Mesophyll2","AT1G27400"
"156",0,0.61097992629695,0.87,0.819,0,"Mesophyll2","AT3G49010"
"157",0,0.610880740475421,0.545,0.392,0,"Mesophyll2","AT4G38160"
"158",0,0.609521011871183,0.887,0.83,0,"Mesophyll2","AT1G41880"
"159",0,0.608199749484975,0.91,0.868,0,"Mesophyll2","AT3G53740"
"160",0,0.607353146473119,0.928,0.872,0,"Mesophyll2","AT3G09200"
"161",0,0.607283267716376,0.774,0.698,0,"Mesophyll2","AT1G73230"
"162",0,0.606445267561697,0.859,0.797,0,"Mesophyll2","AT3G45030"
"163",0,0.605942228082286,0.945,0.887,0,"Mesophyll2","AT1G09690"
"164",0,0.601803510462362,0.948,0.903,0,"Mesophyll2","AT5G27850"
"165",0,0.601163388726583,0.929,0.889,0,"Mesophyll2","AT4G18100"
"166",2.50345446944204e-276,0.600804394909947,0.585,0.448,5.78598396977444e-272,"Mesophyll2","AT3G60210"
"167",0,0.600756603548819,0.712,0.618,0,"Mesophyll2","AT1G02560"
"168",0,0.600415189807686,0.897,0.844,0,"Mesophyll2","AT4G25050"
"169",0,0.5995151344935,0.651,0.533,0,"Mesophyll2","AT4G25370"
"170",0,0.598813874059723,0.852,0.792,0,"Mesophyll2","AT3G55750"
"171",0,0.596610454707972,0.825,0.761,0,"Mesophyll2","AT1G04480"
"172",0,0.596225301585202,0.905,0.84,0,"Mesophyll2","AT1G72370"
"173",3.1958365587241e-277,0.594998424187576,0.59,0.452,7.38621745452314e-273,"Mesophyll2","AT3G14930"
"174",1.14628516570903e-292,0.593788962009303,0.64,0.503,2.64929427498671e-288,"Mesophyll2","AT5G11450"
"175",0,0.591896968086869,0.516,0.325,0,"Mesophyll2","AT3G06730"
"176",4.35501224377764e-266,0.591742411368163,0.616,0.478,1.00653042978189e-261,"Mesophyll2","AT5G21920"
"177",0,0.590859593663809,0.934,0.884,0,"Mesophyll2","AT1G43170"
"178",0,0.590634987153969,0.716,0.621,0,"Mesophyll2","AT5G45390"
"179",0,0.587224804526477,0.91,0.856,0,"Mesophyll2","AT2G41840"
"180",0,0.586411287656807,0.829,0.776,0,"Mesophyll2","AT4G00810"
"181",3.49244744725104e-248,0.585595807066158,0.657,0.535,8.0717445400866e-244,"Mesophyll2","AT1G50900"
"182",0,0.585543355552763,0.798,0.564,0,"Mesophyll2","AT2G02100"
"183",0,0.583357533599677,0.962,0.923,0,"Mesophyll2","AT1G02780"
"184",0,0.582366673283912,0.849,0.769,0,"Mesophyll2","AT5G02870"
"185",0,0.579111954772538,0.857,0.817,0,"Mesophyll2","AT1G22780"
"186",0,0.577181557611869,0.861,0.782,0,"Mesophyll2","AT2G37190"
"187",0,0.576778664624202,0.845,0.783,0,"Mesophyll2","AT2G32060"
"188",0,0.573899422364033,0.911,0.85,0,"Mesophyll2","AT4G17390"
"189",4.45039497213124e-299,0.571936365894551,0.818,0.72,1.02857528595897e-294,"Mesophyll2","AT1G18080"
"190",0,0.571816111265393,0.541,0.373,0,"Mesophyll2","AT5G22640"
"191",0,0.571786868910521,0.895,0.858,0,"Mesophyll2","AT4G15000"
"192",0,0.570531809453908,0.539,0.352,0,"Mesophyll2","AT3G48870"
"193",0,0.570511195033676,0.95,0.916,0,"Mesophyll2","AT3G60245"
"194",0,0.570468287357427,0.889,0.84,0,"Mesophyll2","AT2G36160"
"195",0,0.570128493208998,0.943,0.91,0,"Mesophyll2","AT3G09500"
"196",0,0.569901086683858,0.976,0.946,0,"Mesophyll2","AT5G20290"
"197",0,0.568270798335749,0.856,0.815,0,"Mesophyll2","AT3G60770"
"198",0,0.567383908567957,0.964,0.938,0,"Mesophyll2","AT5G18380"
"199",2.16353813610281e-265,0.566037868357459,0.549,0.412,5.00036934016081e-261,"Mesophyll2","AT3G51140"
"200",0,0.564877305791273,0.803,0.747,0,"Mesophyll2","AT3G46040"
"201",6.1595323812503e-284,0.564525165888514,0.756,0.673,1.42359112395457e-279,"Mesophyll2","AT2G44120"
"202",9.44584870727867e-264,0.563652975886574,0.766,0.668,2.18312455322625e-259,"Mesophyll2","AT3G09630"
"203",4.30709141091487e-265,0.562782122188893,0.698,0.615,9.95454966890644e-261,"Mesophyll2","AT5G50920"
"204",1.1187128098438e-246,0.562539455523409,0.569,0.43,2.585569046111e-242,"Mesophyll2","AT1G62750"
"205",0,0.56189869243253,0.966,0.943,0,"Mesophyll2","AT5G02960"
"206",0,0.561264136106795,0.864,0.81,0,"Mesophyll2","AT3G02560"
"207",0,0.559585512620818,0.825,0.761,0,"Mesophyll2","AT2G33370"
"208",1.00497676002726e-299,0.55871889895623,0.803,0.737,2.322702287775e-295,"Mesophyll2","AT3G14600"
"209",0,0.558342772287854,0.938,0.905,0,"Mesophyll2","AT1G67430"
"210",0,0.55803365947649,0.924,0.89,0,"Mesophyll2","AT3G11510"
"211",1.75245475556019e-267,0.557551821913876,0.686,0.571,4.05027343105071e-263,"Mesophyll2","AT4G30950"
"212",0,0.556424899614127,0.908,0.851,0,"Mesophyll2","AT5G56710"
"213",0,0.555964922382543,0.909,0.874,0,"Mesophyll2","AT3G02080"
"214",0,0.554363231746433,0.896,0.861,0,"Mesophyll2","AT1G15930"
"215",0,0.553310088662138,0.921,0.901,0,"Mesophyll2","AT5G47930"
"216",2.0123524172317e-220,0.551572826250632,0.525,0.409,4.6509489067059e-216,"Mesophyll2","AT5G17710"
"217",2.07424899911487e-237,0.551281018440778,0.697,0.612,4.79400428675428e-233,"Mesophyll2","AT5G24490"
"218",3.88489973340213e-249,0.551127300554355,0.567,0.43,8.978780263839e-245,"Mesophyll2","AT3G07430"
"219",5.26181788793438e-178,0.54990076428721,0.621,0.517,1.21611135025939e-173,"Mesophyll2","AT1G76100"
"220",1.38918015912496e-245,0.549573549008977,0.731,0.651,3.21067318376962e-241,"Mesophyll2","AT2G39390"
"221",0,0.548328405330186,0.852,0.829,0,"Mesophyll2","AT5G03850"
"222",2.41451558781258e-252,0.547743563390902,0.673,0.516,5.58042842655243e-248,"Mesophyll2","AT4G28660"
"223",0,0.547720821219301,0.975,0.955,0,"Mesophyll2","AT5G15200"
"224",4.39211058990576e-292,0.54739656213472,0.836,0.77,1.01510459953902e-287,"Mesophyll2","AT4G34670"
"225",0,0.547260166986658,0.933,0.877,0,"Mesophyll2","AT2G18020"
"226",7.87173124746225e-216,0.547049190071298,0.518,0.379,1.81931452591348e-211,"Mesophyll2","AT4G31290"
"227",0,0.546729760222843,0.88,0.831,0,"Mesophyll2","AT3G62870"
"228",0,0.545424469559578,0.813,0.774,0,"Mesophyll2","AT4G29390"
"229",0,0.544987061465812,0.945,0.91,0,"Mesophyll2","AT1G69620"
"230",0,0.544426800556426,0.785,0.726,0,"Mesophyll2","AT4G25740"
"231",0,0.544292403059504,0.86,0.82,0,"Mesophyll2","AT4G18730"
"232",1.94347665443014e-239,0.544032532225838,0.689,0.556,4.49176324371894e-235,"Mesophyll2","AT4G09010"
"233",0,0.543917180936361,0.914,0.871,0,"Mesophyll2","AT3G56340"
"234",5.76151571502372e-243,0.54220072444627,0.569,0.436,1.33160151205628e-238,"Mesophyll2","AT2G34860"
"235",0,0.542001962783492,0.931,0.899,0,"Mesophyll2","AT1G01100"
"236",4.11378828344269e-235,0.541869168548184,0.539,0.412,9.50778748069275e-231,"Mesophyll2","AT4G01690"
"237",2.82261795929937e-100,0.538627232748614,0.617,0.517,6.52363462753271e-96,"Mesophyll2","ATCG01040"
"238",3.958641092388e-172,0.538206126535541,0.641,0.551,9.14921129272715e-168,"Mesophyll2","AT1G48630"
"239",0,0.53741398279716,0.853,0.784,0,"Mesophyll2","AT1G18540"
"240",2.00297524084415e-288,0.537254338343192,0.775,0.719,4.62927637663899e-284,"Mesophyll2","AT5G23900"
"241",0,0.5371858184709,0.866,0.805,0,"Mesophyll2","AT5G39740"
"242",1.10861281943647e-244,0.53561379717132,0.711,0.612,2.56222594828157e-240,"Mesophyll2","AT3G52580"
"243",0,0.535382554426671,0.875,0.834,0,"Mesophyll2","AT5G23740"
"244",2.16481090263614e-253,0.535269177075274,0.611,0.488,5.00331095817264e-249,"Mesophyll2","AT1G69740"
"245",0,0.534700098310489,0.908,0.861,0,"Mesophyll2","AT3G05590"
"246",0,0.534645643061522,0.85,0.789,0,"Mesophyll2","AT1G57660"
"247",1.44655750297066e-210,0.532371689503468,0.58,0.448,3.34328370086579e-206,"Mesophyll2","AT1G03630"
"248",5.79335422106634e-305,0.531453372070881,0.82,0.746,1.33896002757285e-300,"Mesophyll2","AT3G07110"
"249",3.91605951359806e-261,0.531087523725234,0.754,0.67,9.05079674782784e-257,"Mesophyll2","AT5G04800"
"250",6.61899634237984e-208,0.530324668375745,0.717,0.635,1.52978243465083e-203,"Mesophyll2","AT4G36130"
"251",9.24360264268044e-231,0.529431790257934,0.695,0.598,2.1363814427763e-226,"Mesophyll2","AT2G37600"
"252",8.45017596740941e-240,0.526992757928046,0.533,0.381,1.95300466958766e-235,"Mesophyll2","AT2G29180"
"253",0,0.52655047129618,0.894,0.849,0,"Mesophyll2","AT3G25520"
"254",0,0.524685079645148,0.84,0.786,0,"Mesophyll2","AT3G16080"
"255",0,0.524465081905967,0.921,0.88,0,"Mesophyll2","AT3G24830"
"256",0,0.523676877479819,0.869,0.835,0,"Mesophyll2","AT3G05560"
"257",4.63868655724548e-225,0.523227163959744,0.506,0.386,1.07209323711058e-220,"Mesophyll2","AT5G11480"
"258",4.91931887226743e-217,0.522779658225733,0.543,0.421,1.13695297775845e-212,"Mesophyll2","AT4G39460"
"259",0,0.52096734038583,0.955,0.924,0,"Mesophyll2","AT3G11940"
"260",2.70356979706427e-276,0.519453168318023,0.815,0.769,6.24849051497494e-272,"Mesophyll2","AT2G25210"
"261",6.43920298936799e-261,0.519208240561554,0.77,0.698,1.48822859490273e-256,"Mesophyll2","AT5G09510"
"262",2.85208305858747e-186,0.51836868455425,0.654,0.57,6.59173436500735e-182,"Mesophyll2","AT4G10450"
"263",1.25938484401094e-232,0.51708261362614,0.643,0.539,2.91069025147809e-228,"Mesophyll2","AT5G23040"
"264",2.93311221078749e-251,0.516644283662656,0.501,0.353,6.77900894157205e-247,"Mesophyll2","AT2G30695"
"265",3.05584218423067e-219,0.515971595976242,0.528,0.405,7.06266245619393e-215,"Mesophyll2","AT5G46420"
"266",2.50953621346755e-281,0.515594017238425,0.866,0.789,5.8000400965662e-277,"Mesophyll2","AT5G10360"
"267",0,0.515242004775319,0.878,0.832,0,"Mesophyll2","AT2G21580"
"268",1.29972893915104e-218,0.514694066416887,0.541,0.413,3.00393352416589e-214,"Mesophyll2","AT1G04940"
"269",6.7944234817955e-222,0.51239512430755,0.698,0.626,1.57032715511258e-217,"Mesophyll2","AT3G09860"
"270",1.80485368619891e-233,0.512024151511497,0.63,0.502,4.17137783954293e-229,"Mesophyll2","AT3G51820"
"271",1.13507541472272e-205,0.510684677600175,0.554,0.441,2.62338629850716e-201,"Mesophyll2","AT2G47940"
"272",0,0.510650963157568,0.882,0.84,0,"Mesophyll2","AT3G22230"
"273",0,0.508775107168562,0.824,0.781,0,"Mesophyll2","AT5G56670"
"274",4.93410423136073e-100,0.507855947852139,0.643,0.584,1.14037016995209e-95,"Mesophyll2","AT1G48920"
"275",4.17867472738262e-299,0.506912701882072,0.819,0.749,9.65775302992671e-295,"Mesophyll2","AT5G59850"
"276",2.42024665010983e-219,0.505301664262516,0.517,0.391,5.59367405773384e-215,"Mesophyll2","AT3G21200"
"277",8.44475727675673e-277,0.504143591992817,0.799,0.738,1.95175230180401e-272,"Mesophyll2","AT3G53430"
"278",1.80542599917449e-248,0.50411333181148,0.526,0.378,4.17270056929209e-244,"Mesophyll2","AT3G53900"
"279",5.50889234216032e-211,0.503749199579594,0.51,0.385,1.27321519812009e-206,"Mesophyll2","AT4G32915"
"280",1.66065974823214e-211,0.503291633716034,0.647,0.536,3.83811681011413e-207,"Mesophyll2","AT2G24020"
"281",1.47622076061343e-202,0.501544575793519,0.706,0.617,3.41184142192977e-198,"Mesophyll2","AT5G60670"
"282",0,0.501362266241469,0.887,0.872,0,"Mesophyll2","AT1G77940"
"283",1.50618636995104e-289,0.500170131831986,0.829,0.769,3.48109793823084e-285,"Mesophyll2","AT2G17360"
"284",0,3.00225056211736,0.981,0.126,0,"Mesophyll1","AT2G25510"
"285",0,2.98222437023789,1,0.521,0,"Mesophyll1","AT2G34430"
"286",0,2.91506859000517,1,0.478,0,"Mesophyll1","AT5G38420"
"287",0,2.87625291102315,1,0.558,0,"Mesophyll1","AT3G27690"
"288",0,2.76385716533641,1,0.453,0,"Mesophyll1","AT1G72610"
"289",0,2.7514035320263,0.998,0.316,0,"Mesophyll1","AT3G01500"
"290",0,2.69572024607663,1,0.471,0,"Mesophyll1","AT2G45180"
"291",0,2.67307738310976,0.998,0.438,0,"Mesophyll1","AT5G38430"
"292",0,2.65393501777272,0.946,0.193,0,"Mesophyll1","AT5G42530"
"293",0,2.61776194705898,0.999,0.358,0,"Mesophyll1","AT5G14740"
"294",0,2.50018556757574,0.999,0.802,0,"Mesophyll1","AT2G26500"
"295",0,2.49197962449858,0.999,0.785,0,"Mesophyll1","AT1G30380"
"296",0,2.48936776754653,1,0.87,0,"Mesophyll1","AT5G64040"
"297",0,2.48811338097355,0.999,0.703,0,"Mesophyll1","AT2G46820"
"298",0,2.4632710868719,0.984,0.191,0,"Mesophyll1","AT1G74670"
"299",0,2.44586771787291,0.915,0.101,0,"Mesophyll1","AT4G26530"
"300",0,2.41512818660803,0.981,0.523,0,"Mesophyll1","AT2G25080"
"301",0,2.37572681625414,1,0.851,0,"Mesophyll1","AT4G28750"
"302",0,2.36766194719304,1,0.897,0,"Mesophyll1","AT5G38410"
"303",0,2.27948155733727,0.954,0.161,0,"Mesophyll1","AT4G33666"
"304",0,2.23053412650002,0.99,0.528,0,"Mesophyll1","AT3G47070"
"305",0,2.22845749519838,1,0.914,0,"Mesophyll1","AT1G08380"
"306",0,2.22819741265455,0.936,0.164,0,"Mesophyll1","AT3G14210"
"307",0,2.22501264926484,0.998,0.746,0,"Mesophyll1","AT1G12900"
"308",0,2.22344120099365,0.996,0.616,0,"Mesophyll1","AT4G09650"
"309",0,2.14979660255625,0.999,0.753,0,"Mesophyll1","AT4G05180"
"310",0,2.13229915341111,0.999,0.798,0,"Mesophyll1","AT2G39730"
"311",0,2.09008539928776,1,0.873,0,"Mesophyll1","AT1G55670"
"312",0,2.08584343823832,1,0.93,0,"Mesophyll1","AT5G54270"
"313",0,2.08241859736518,0.982,0.263,0,"Mesophyll1","AT1G31580"
"314",0,2.03396425282688,1,0.967,0,"Mesophyll1","AT1G79040"
"315",0,2.03188353308764,1,0.898,0,"Mesophyll1","AT2G06520"
"316",0,2.03098933631334,1,0.991,0,"Mesophyll1","AT1G67090"
