"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
1.55655054124615e-245,0.581221504513333,0.748,0.397,4.60380953584373e-241,"Exodermis","Os10g0513900"
6.78977663533739e-235,0.580602412212699,0.623,0.301,2.00821223543374e-230,"Exodermis","Os08g0474000"
2.99922677719553e-207,0.578428230643885,0.818,0.551,8.87081303891122e-203,"Exodermis","Os01g0874700"
0,0.575327227412195,0.598,0.231,0,"Exodermis","Os01g0609900"
8.73204196783904e-226,0.574940057855216,0.95,0.805,2.58267605282775e-221,"Exodermis","Os03g0319300"
0,0.574885912154176,0.581,0.239,0,"Exodermis","Os02g0722700"
3.81231090958198e-199,0.573954322475609,0.529,0.247,1.12756719772706e-194,"Exodermis","Os09g0484800"
0,0.571648793745254,0.574,0.198,0,"Exodermis","Os04g0686000"
1.62573049968555e-188,0.571248534471515,0.803,0.507,4.80842309891995e-184,"Exodermis","Os06g0644200"
3.77210143279797e-184,0.569744979212449,0.774,0.484,1.11567444077866e-179,"Exodermis","Os04g0689500"
1.66004159335133e-233,0.568300236387942,0.586,0.276,4.90990502065523e-229,"Exodermis","Os02g0764700"
0,0.567001179560384,0.563,0.189,0,"Exodermis","Os08g0541500"
0,0.564901523171988,0.597,0.235,0,"Exodermis","Os01g0168100"
5.2895971596504e-234,0.564765552197284,0.56,0.247,1.5645041519098e-229,"Exodermis","Os09g0468300"
8.11679652066669e-222,0.564686981499039,0.905,0.667,2.40070490691759e-217,"Exodermis","Os07g0635900"
1.74717177215217e-180,0.563777125357154,0.702,0.459,5.16760995049448e-176,"Exodermis","Os05g0135800"
0,0.56321009339544,0.999,0.983,0,"Exodermis","Os11g0247300"
3.23526070530827e-171,0.562934800128633,0.719,0.402,9.56893058809026e-167,"Exodermis","Os01g0508100"
6.18431952370417e-292,0.561304231057984,0.575,0.25,1.82913618552598e-287,"Exodermis","Os06g0248500"
6.28778106901754e-253,0.558402283153972,0.673,0.335,1.85973700678332e-248,"Exodermis","Os03g0368300"
5.00995685789096e-296,0.557726890237175,0.609,0.278,1.48179493985841e-291,"Exodermis","Os05g0178600"
0,0.55647385569699,0.531,0.193,0,"Exodermis","Os05g0355300"
2.69013679209485e-234,0.555646752811649,0.595,0.287,7.95661758997894e-230,"Exodermis","Os05g0475400"
3.13730339601104e-170,0.555162110626103,0.685,0.434,9.27920225438185e-166,"Exodermis","Os01g0168800"
2.88226056302046e-201,0.553567800864927,0.779,0.507,8.52486206724561e-197,"Exodermis","Os03g0701200"
0,0.551467595014088,0.577,0.222,0,"Exodermis","Os02g0540700"
3.57680238987931e-194,0.550100828519658,0.854,0.575,1.0579108428546e-189,"Exodermis","Os04g0685700"
2.60960840238902e-195,0.549923518851456,0.776,0.476,7.718438771746e-191,"Exodermis","Os02g0721700"
1.45643098105606e-176,0.547881568124207,0.832,0.577,4.3076859126695e-172,"Exodermis","Os05g0494500"
9.02662681594703e-142,0.547168715293795,0.741,0.477,2.66980541335265e-137,"Exodermis","Os01g0838200"
1.72029615213619e-161,0.544772538283609,0.692,0.404,5.08811992917321e-157,"Exodermis","Os05g0397300"
4.35549958396555e-230,0.544534998516641,0.762,0.44,1.28822611194949e-225,"Exodermis","Os03g0275500"
0,0.544486221639521,0.565,0.226,0,"Exodermis","Os04g0101800"
4.88510058873725e-231,0.542717333993212,0.888,0.689,1.44486620113082e-226,"Exodermis","Os01g0971500"
3.39574081589089e-216,0.541408642886824,0.755,0.418,1.00435826111605e-211,"Exodermis","Os01g0639600"
2.25431836098061e-203,0.541216719689346,0.926,0.657,6.66759741627234e-199,"Exodermis","Os12g0541700"
1.88123359064767e-174,0.537243983723398,0.821,0.575,5.56412459105862e-170,"Exodermis","Os04g0181100"
2.55184515179378e-212,0.53687181542285,0.705,0.38,7.54759240546048e-208,"Exodermis","Os10g0499400"
0,0.534798396096185,0.533,0.175,0,"Exodermis","Os10g0504600"
3.43757947590877e-294,0.534467679295977,0.625,0.298,1.01673288158954e-289,"Exodermis","Os06g0149700"
0,0.534437221054519,0.554,0.228,0,"Exodermis","Os07g0619500"
1.39391388564396e-224,0.534049432575249,0.81,0.493,4.12277909956915e-220,"Exodermis","Os06g0216300"
9.78727897651758e-263,0.532475672000015,0.64,0.296,2.89478350288461e-258,"Exodermis","Os02g0669500"
1.802473670674e-214,0.5324749832028,0.691,0.388,5.3311763757525e-210,"Exodermis","Os02g0697800"
3.57298633122997e-264,0.531629335503304,0.588,0.259,1.05678216718789e-259,"Exodermis","Os03g0290300"
3.22227532395747e-190,0.530459451496645,0.876,0.574,9.53052372566902e-186,"Exodermis","Os07g0208500"
0,0.530362365219343,0.594,0.249,0,"Exodermis","Os09g0308900"
1.50232260860212e-190,0.529342091662256,0.776,0.466,4.4434195794625e-186,"Exodermis","Os08g0374800"
8.49487371191167e-149,0.527800558794763,0.588,0.329,2.51252879777212e-144,"Exodermis","Os08g0482600"
8.60645580700241e-152,0.527410682992839,0.952,0.818,2.5455314340371e-147,"Exodermis","Os07g0448800"
1.2574968984564e-282,0.526248571936985,0.61,0.255,3.71929857656449e-278,"Exodermis","Os01g0627600"
8.5061457741579e-225,0.524835798837725,0.776,0.447,2.51586273562268e-220,"Exodermis","Os03g0181100"
4.25762274703787e-190,0.524365387308304,0.783,0.534,1.25927707989139e-185,"Exodermis","Os05g0494000"
2.88783381211167e-181,0.524017553590436,0.749,0.431,8.54134606608267e-177,"Exodermis","Os05g0105100"
4.31773035532167e-234,0.523643610572901,0.647,0.35,1.27705510719349e-229,"Exodermis","Os11g0282300"
4.14191911265828e-180,0.523412795103271,0.741,0.463,1.22505541595094e-175,"Exodermis","Os12g0601300"
0,0.523365955181624,0.612,0.234,0,"Exodermis","Os01g0845100"
1.1447532531576e-181,0.521563011050732,0.73,0.466,3.38583669686424e-177,"Exodermis","Os03g0854100"
0,0.518651794821949,0.602,0.253,0,"Exodermis","Os05g0119700"
6.00708142626672e-254,0.518422165722301,0.654,0.336,1.77671447344691e-249,"Exodermis","Os06g0656500"
4.40098148902729e-245,0.517208164116613,0.516,0.213,1.3016782950096e-240,"Exodermis","Os09g0542900"
5.1760528781002e-178,0.516743977862336,0.727,0.432,1.5309211597557e-173,"Exodermis","Os08g0557900"
1.55332514393794e-180,0.513831621696117,0.779,0.525,4.59426977822526e-176,"Exodermis","Os03g0266100"
1.24345693138433e-242,0.512653911184907,0.563,0.249,3.67777256595543e-238,"Exodermis","Os02g0786500"
2.76574237798072e-96,0.512181253394689,0.568,0.368,8.18023623135358e-92,"Exodermis","Os05g0563550"
2.98519787275995e-209,0.511438800307593,0.828,0.491,8.8293197482621e-205,"Exodermis","Os01g0186900"
1.47586979524438e-160,0.511120439677748,0.782,0.563,4.36518009339429e-156,"Exodermis","Os02g0120800"
1.18944644814763e-199,0.507854230751006,0.509,0.233,3.51802575968625e-195,"Exodermis","Os08g0448100"
0,0.506863200025559,0.562,0.178,0,"Exodermis","Os06g0218300"
4.85436613485006e-194,0.506406195549792,0.674,0.38,1.4357758717046e-189,"Exodermis","Os04g0546800"
2.84631680470141e-180,0.50619313015843,0.793,0.538,8.41855121326537e-176,"Exodermis","Os08g0157500"
5.06385248984439e-131,0.505414812029112,0.661,0.388,1.49773565092128e-126,"Exodermis","Os12g0114000"
0,0.504882930517827,0.51,0.16,0,"Exodermis","Os03g0252100"
1.8090815776858e-208,0.504744746642967,0.687,0.395,5.3507205823213e-204,"Exodermis","Os09g0453400"
2.16944303772376e-204,0.503850772791883,0.739,0.413,6.41656167267558e-200,"Exodermis","Os02g0588500"
2.6937458646904e-162,0.50262667494947,0.854,0.677,7.96729214399481e-158,"Exodermis","Os06g0111500"
0,0.502493108389483,0.587,0.215,0,"Exodermis","Os09g0562700"
4.51151007532018e-209,0.500401592008104,0.636,0.328,1.33436933497745e-204,"Exodermis","Os02g0648100"
1.53966257925434e-227,0.500338842348248,0.751,0.433,4.55386001066057e-223,"Exodermis","Os05g0380900"
0,2.48925210737085,0.925,0.288,0,"Stele","Os02g0653000"
0,2.00505040408564,0.955,0.568,0,"Stele","Os01g0668100"
0,1.92965112232258,0.744,0.265,0,"Stele","Os10g0551800"
0,1.83856728133418,0.917,0.473,0,"Stele","Os01g0611000"
0,1.63210364008886,0.993,0.736,0,"Stele","Os05g0563600"
0,1.62818258104605,0.697,0.251,0,"Stele","Os03g0121300"
0,1.62318947875403,0.939,0.544,0,"Stele","Os10g0552300"
0,1.60923086708895,0.903,0.475,0,"Stele","Os10g0556100"
0,1.49137015647218,0.911,0.431,0,"Stele","Os04g0228400"
0,1.46583417928146,0.929,0.515,0,"Stele","Os09g0469600"
0,1.45692372408102,0.873,0.392,0,"Stele","Os10g0536700"
0,1.43374107299269,0.953,0.578,0,"Stele","Os05g0499300"
2.1878676920465e-261,1.42886668652994,0.868,0.475,6.47105627276594e-257,"Stele","Os07g0568700"
0,1.4188166293069,0.862,0.352,0,"Stele","Os07g0105000"
4.64486855362763e-255,1.4174951964065,0.607,0.215,1.37381277210644e-250,"Stele","Os03g0734500"
0,1.39240907550503,0.697,0.147,0,"Stele","Os06g0546500"
1.12930060055975e-237,1.3679189630984,0.92,0.542,3.34013238627556e-233,"Stele","Os06g0157000"
0,1.36412588108194,0.948,0.506,0,"Stele","Os07g0112700"
3.38157855167467e-216,1.35431007223029,0.663,0.272,1.00016948822882e-211,"Stele","Os03g0820400"
0,1.31576193984426,0.949,0.529,0,"Stele","Os03g0687000"
1.2451603883345e-305,1.31514143030139,0.904,0.474,3.68281088057696e-301,"Stele","Os02g0285300"
8.21081654568975e-244,1.30961660710269,0.719,0.298,2.42851320971866e-239,"Stele","Os03g0180800"
0,1.3064552253515,0.812,0.31,0,"Stele","Os05g0503500"
7.85609276045627e-291,1.3054387226131,0.868,0.425,2.32359655576015e-286,"Stele","Os05g0541750"
0,1.28969685955448,0.955,0.529,0,"Stele","Os05g0413200"
0,1.27654037090386,0.975,0.677,0,"Stele","Os07g0635900"
0,1.27224895442717,0.956,0.61,0,"Stele","Os07g0573900"
0,1.27197393842685,0.88,0.371,0,"Stele","Os01g0270300"
1.26847296436323e-267,1.26529403867665,0.969,0.647,3.75176248669712e-263,"Stele","Os10g0552800"
0,1.24740838106267,0.978,0.707,0,"Stele","Os07g0574800"
1.67991436096081e-207,1.24042961389365,0.859,0.491,4.9686827054138e-203,"Stele","Os03g0111200"
3.18867016572635e-303,1.22666610798085,0.853,0.405,9.43112974916884e-299,"Stele","Os03g0121200"
0,1.21989880545087,0.886,0.408,0,"Stele","Os06g0531900"
0,1.21580728660594,0.892,0.467,0,"Stele","Os10g0555600"
0,1.19254894397089,0.869,0.364,0,"Stele","Os05g0563550"
0,1.18488648665825,0.872,0.352,0,"Stele","Os02g0236600"
0,1.16459309494809,0.911,0.429,0,"Stele","Os09g0248100"
1.16418952714998e-221,1.15475567359666,0.909,0.558,3.44332336445151e-217,"Stele","Os01g0559750"
0,1.1491631930102,0.992,0.771,0,"Stele","Os01g0282800"
0,1.12914610039298,0.729,0.234,0,"Stele","Os02g0720900"
3.45289798330839e-248,1.12572247587941,0.702,0.271,1.02126363652312e-243,"Stele","Os10g0391400"
9.44901913878624e-307,1.12120268138979,0.954,0.577,2.79473639067881e-302,"Stele","Os05g0199100"
0,1.12002239387333,0.81,0.324,0,"Stele","Os01g0935800"
0,1.11697625916129,0.814,0.244,0,"Stele","Os02g0131100"
4.02361431683399e-247,1.11476337312975,0.723,0.293,1.19006440648999e-242,"Stele","Os02g0658800"
0,1.1127225925893,0.914,0.44,0,"Stele","Os06g0126500"
0,1.10367245494592,0.706,0.23,0,"Stele","Os05g0503650"
8.48859099002821e-308,1.09436304450104,0.983,0.763,2.51067055712064e-303,"Stele","Os07g0590700"
2.51704014065824e-238,1.08977383437026,0.684,0.247,7.44464962402486e-234,"Stele","Os01g0685400"
2.41632082379812e-235,1.08850383253541,0.568,0.197,7.14675210054771e-231,"Stele","Os04g0613700"
0,1.08521395021922,0.642,0.199,0,"Stele","Os01g0823100"
0,1.08256676062825,0.985,0.808,0,"Stele","Os03g0278000"
0,1.07856655658439,0.717,0.216,0,"Stele","Os03g0187800"
0,1.07604985029925,0.602,0.146,0,"Stele","Os07g0636800"
1.31858916089444e-237,1.07068739753246,0.849,0.434,3.89999116117749e-233,"Stele","Os05g0135200"
2.28221320860766e-281,1.06553476915074,0.82,0.362,6.75010200709886e-277,"Stele","Os01g0799500"
3.15219600017245e-267,1.06272013582331,0.714,0.261,9.32325010971006e-263,"Stele","Os06g0248500"
0,1.06234169205862,0.749,0.22,0,"Stele","Os03g0212800"
0,1.05766340363802,0.986,0.754,0,"Stele","Os01g0805900"
1.08066538268655e-262,1.0514886846162,0.923,0.523,3.196284002372e-258,"Stele","Os01g0644600"
8.38278145836692e-286,1.05143427446156,0.711,0.257,2.47937527194118e-281,"Stele","Os02g0818900"
2.29982058567926e-231,1.04415365295224,0.965,0.735,6.80217934626355e-227,"Stele","Os04g0450701"
6.76582802158592e-273,1.0291179383265,0.973,0.64,2.00112895394447e-268,"Stele","Os03g0661300"
0,1.0235656758012,0.835,0.237,0,"Stele","Os03g0721300"
2.12829471656386e-261,1.02284457305853,0.965,0.649,6.29485728318093e-257,"Stele","Os03g0116400"
0,1.0219639426312,0.907,0.361,0,"Stele","Os07g0600700"
8.03124044684544e-164,1.01944481943049,0.902,0.599,2.37539998696348e-159,"Stele","Os04g0233400"
2.22385667359524e-280,1.01869981412059,0.83,0.363,6.57750088349263e-276,"Stele","Os02g0763000"
2.24201766988229e-258,1.01425781382956,0.783,0.326,6.63121566221084e-254,"Stele","Os05g0209600"
6.53212296035475e-180,1.00966908607504,0.945,0.706,1.93200600798412e-175,"Stele","Os02g0718100"
0,1.00494428871977,0.81,0.302,0,"Stele","Os02g0138000"
0,1.00365305932358,0.76,0.216,0,"Stele","Os11g0539200"
0,0.99689743697503,0.965,0.635,0,"Stele","Os05g0386800"
0,0.987070462597692,0.798,0.221,0,"Stele","Os06g0707200"
1.9325166836666e-193,0.984207560654141,0.952,0.679,5.71580459528071e-189,"Stele","Os08g0237000"
0,0.983907017696797,0.576,0.165,0,"Stele","Os05g0477600"
0,0.976624098482052,0.574,0.032,0,"Stele","Os08g0115800"
7.11274861963353e-292,0.967122528666535,0.901,0.446,2.10373765922901e-287,"Stele","Os02g0109800"
0,0.966116590457612,0.6,0.085,0,"Stele","Os05g0543600"
1.70222987734891e-170,0.953907974250944,0.593,0.24,5.03468530823487e-166,"Stele","Os08g0138100"
1.19395139583115e-285,0.945205346628977,0.94,0.492,3.5313500434498e-281,"Stele","Os04g0689500"
7.41807749118151e-249,0.943569334400618,0.935,0.537,2.19404477956676e-244,"Stele","Os08g0557600"
7.0223015993885e-230,0.938371770695496,0.946,0.599,2.07698614405114e-225,"Stele","Os03g0757900"
0,0.936492488119259,0.882,0.41,0,"Stele","Os03g0836000"
6.79977449313087e-271,0.934064166796484,0.782,0.315,2.01116930183332e-266,"Stele","Os01g0309100"
8.3798899656772e-268,0.931487678349867,0.905,0.44,2.47852005514834e-263,"Stele","Os08g0557900"
3.00842270264753e-246,0.931422964145433,0.632,0.218,8.8980118276206e-242,"Stele","Os04g0385900"
7.07867891414586e-291,0.928769609807637,0.906,0.442,2.09366086243692e-286,"Stele","Os12g0510900"
0,0.926534970960248,0.862,0.358,0,"Stele","Os04g0650300"
2.75025773600876e-301,0.924260871554507,0.994,0.89,8.1344373057931e-297,"Stele","Os08g0498100"
2.8827089932469e-106,0.9223960226234,0.765,0.444,8.52618838932637e-102,"Stele","Os10g0552200"
4.62636140129549e-150,0.922114741995273,0.647,0.291,1.36833891166117e-145,"Stele","Os02g0764700"
2.67051268714746e-240,0.920687826877618,0.923,0.539,7.89857537477603e-236,"Stele","Os05g0123200"
5.71248807784438e-216,0.91508377828588,0.871,0.472,1.68958259878403e-211,"Stele","Os04g0495400"
0,0.910261408164456,0.685,0.16,0,"Stele","Os01g0165600"
2.06944310627017e-224,0.906064807361011,0.819,0.396,6.1207918754153e-220,"Stele","Os01g0756200"
4.07963186334364e-251,0.90542625678885,0.949,0.598,1.20663271622115e-246,"Stele","Os05g0176100"
0,0.898710247508716,0.781,0.242,0,"Stele","Os04g0606500"
1.53880917702751e-280,0.894924018408282,0.882,0.372,4.55133590289427e-276,"Stele","Os06g0711900"
0,0.89323758960714,0.707,0.102,0,"Stele","Os04g0678400"
1.22437820326122e-260,0.891847609269149,0.961,0.717,3.62134341178571e-256,"Stele","Os11g0163100"
5.78959070742965e-75,0.889720795042198,0.633,0.367,1.71238724353647e-70,"Stele","Os01g0631800"
1.91402878316237e-223,0.886252325144057,0.92,0.571,5.66112293195934e-219,"Stele","Os09g0492700"
1.42669459311947e-199,0.884370622022969,0.962,0.642,4.21973459806945e-195,"Stele","Os09g0553200"
0,0.882000771896786,0.716,0.175,0,"Stele","Os07g0654700"
9.59389776298056e-269,0.879740217673702,0.992,0.86,2.83758714135676e-264,"Stele","Os03g0742900"
1.45825057104671e-302,0.879456526192637,0.994,0.82,4.31306771398485e-298,"Stele","Os08g0113100"
2.06873876746495e-262,0.876587890484418,0.982,0.684,6.11870865253108e-258,"Stele","Os07g0462200"
3.65311783300418e-281,0.874839114569289,0.827,0.35,1.08048266146765e-276,"Stele","Os10g0404900"
0,0.870171113093823,0.661,0.187,0,"Stele","Os11g0645400"
8.71786945103562e-194,0.852069592255139,0.914,0.501,2.57848424753281e-189,"Stele","Os03g0188500"
0,0.848702410200406,0.925,0.443,0,"Stele","Os09g0494200"
0,0.843412174664645,0.888,0.313,0,"Stele","Os04g0569900"
3.40195644141734e-87,0.843355326072001,0.714,0.426,1.00619665667801e-82,"Stele","Os01g0699600"
4.90034944829138e-51,0.83487659930569,0.641,0.424,1.44937635632114e-46,"Stele","Os04g0677300"
0,0.83430315465677,0.633,0.119,0,"Stele","Os11g0107000"
5.07436840669899e-235,0.832830614136959,0.924,0.466,1.50084594364936e-230,"Stele","Os04g0685400"
6.09721819928376e-280,0.83281582346,0.975,0.721,1.80337422680216e-275,"Stele","Os02g0625500"
1.60440951470965e-242,0.831433016081819,0.824,0.36,4.74536202165673e-238,"Stele","Os05g0114000"
2.05998816674461e-109,0.830933619978778,0.859,0.514,6.09282700078054e-105,"Stele","Os01g0934100"
2.34201358220783e-286,0.824896260655813,0.611,0.195,6.9269735720961e-282,"Stele","Os03g0115000"
5.23445610268864e-302,0.824787124017517,0.875,0.342,1.54819508149222e-297,"Stele","Os12g0454600"
3.37851857889043e-194,0.824078980891569,0.993,0.84,9.99264440078424e-190,"Stele","Os01g0294700"
0,0.822327800238306,0.738,0.165,0,"Stele","Os06g0589500"
6.88340945238177e-234,0.821022569878782,0.95,0.588,2.03590601373096e-229,"Stele","Os07g0208500"
2.44640683867618e-240,0.820667078674199,0.908,0.497,7.23573750675254e-236,"Stele","Os08g0321000"
1.61969755116192e-161,0.820119303725705,0.965,0.665,4.79057944707161e-157,"Stele","Os10g0530900"
6.05647593523076e-147,0.819840282147275,0.831,0.447,1.7913238873632e-142,"Stele","Os05g0380900"
1.34280066555765e-222,0.817798317064299,0.954,0.595,3.97160152851986e-218,"Stele","Os03g0223000"
0,0.81729950837444,0.502,0.074,0,"Stele","Os02g0628200"
8.69039363302208e-43,0.807561979343409,0.676,0.439,2.57035772483894e-38,"Stele","Os04g0605100"
8.17646578825138e-146,0.803462627715586,0.616,0.271,2.41835328619111e-141,"Stele","Os06g0156600"
2.460066819406e-212,0.803378989279384,0.949,0.567,7.27613963175713e-208,"Stele","Os02g0715300"
0,0.802137618149261,0.893,0.395,0,"Stele","Os02g0697800"
1.21666262286588e-124,0.800413093861962,0.9,0.553,3.59852303965041e-120,"Stele","Os06g0683400"
1.76784458500303e-201,0.800184924652891,0.956,0.658,5.22875392906347e-197,"Stele","Os07g0604800"
8.93321436784438e-127,0.791935536101243,0.888,0.511,2.64217681357733e-122,"Stele","Os10g0530600"
1.13385480852363e-228,0.78959943768575,0.888,0.438,3.35360236717035e-224,"Stele","Os01g0168800"
1.75116225857146e-189,0.78865813470501,0.979,0.777,5.1794126121768e-185,"Stele","Os12g0443500"
0,0.787038061982536,0.718,0.213,0,"Stele","Os11g0287000"
7.96013464681818e-292,0.784518220964008,0.902,0.392,2.35436902448941e-287,"Stele","Os08g0512700"
3.10895739802137e-173,0.774373837987627,0.993,0.824,9.1953632961278e-169,"Stele","Os07g0448800"
0,0.773993105652462,0.838,0.313,0,"Stele","Os04g0549700"
6.70757329830498e-144,0.771823060120854,0.982,0.825,1.98389895443966e-139,"Stele","Os04g0559700"
8.73628071921445e-295,0.767687281635207,0.798,0.315,2.58392974832206e-290,"Stele","Os01g0607900"
7.70088686143005e-176,0.762949965284023,0.876,0.475,2.27769130700516e-171,"Stele","Os05g0217000"
1.27552971480175e-153,0.758604655105422,0.909,0.548,3.77263423746913e-149,"Stele","Os05g0543400"
3.90180557319498e-239,0.756941187864622,0.755,0.318,1.15403703438388e-234,"Stele","Os12g0159600"
1.85174636095762e-134,0.753717531858709,0.938,0.602,5.47691021180434e-130,"Stele","Os03g0764100"
9.09407272020451e-203,0.749487779965343,0.932,0.565,2.68975388845489e-198,"Stele","Os07g0252400"
0,0.746518049684291,0.561,0.096,0,"Stele","Os12g0106300"
0,0.745545413728435,0.68,0.164,0,"Stele","Os02g0753400"
8.12012333690607e-131,0.745098369821733,0.537,0.227,2.40168887935671e-126,"Stele","Os01g0179600"
0,0.742170739858561,0.833,0.32,0,"Stele","Os04g0592400"
0,0.741676624743674,0.61,0.061,0,"Stele","Os02g0726300"
2.5046370770651e-250,0.740551997217638,0.991,0.826,7.40796508283545e-246,"Stele","Os03g0726100"
0,0.737143339331717,0.684,0.168,0,"Stele","Os01g0686000"
0,0.736648952616357,0.752,0.248,0,"Stele","Os07g0646800"
0,0.732554018437957,0.67,0.174,0,"Stele","Os07g0656900"
5.26247435916289e-256,0.732210754688353,0.897,0.433,1.55648204120961e-251,"Stele","Os07g0637400"
2.29381821478018e-69,0.725946498219095,0.547,0.299,6.78442613385533e-65,"Stele","Os04g0497000"
3.25600537436113e-238,0.724159704058361,0.742,0.287,9.6302870957479e-234,"Stele","Os08g0502400"
0,0.723016950465571,0.827,0.319,0,"Stele","Os08g0440100"
2.9370214104171e-217,0.7220465705545,0.876,0.442,8.68682822559066e-213,"Stele","Os01g0227300"
6.52234175862752e-200,0.720746224334178,0.937,0.532,1.92911302194926e-195,"Stele","Os05g0474400"
5.7636618517591e-223,0.720156396860271,0.982,0.675,1.70471826589479e-218,"Stele","Os07g0645000"
0,0.719504570939067,0.792,0.271,0,"Stele","Os08g0490600"
0,0.719258696896816,0.894,0.352,0,"Stele","Os03g0736300"
3.35725085813414e-234,0.718415909620244,0.905,0.463,9.92974086310334e-230,"Stele","Os06g0175500"
1.6248725164333e-193,0.718203821775123,0.959,0.671,4.80588544185478e-189,"Stele","Os04g0497200"
1.44305263910118e-184,0.713676338779327,0.778,0.362,4.26811679066955e-180,"Stele","Os04g0684900"
0,0.711751007350463,0.795,0.218,0,"Stele","Os07g0623600"
1.12031314353766e-278,0.71173919220794,0.902,0.409,3.31355018464133e-274,"Stele","Os09g0533900"
7.28400193746879e-224,0.710597268953217,0.579,0.2,2.15438925304515e-219,"Stele","Os09g0493000"
1.10774403623217e-290,0.710035961023988,0.857,0.359,3.2763745359639e-286,"Stele","Os07g0674100"
2.78979140800811e-68,0.710028335110365,0.602,0.356,8.25136604746558e-64,"Stele","Os05g0402900"
3.57726908427898e-191,0.709629049311958,0.507,0.169,1.05804887705719e-186,"Stele","Os07g0480800"
7.9235815619584e-111,0.707590106209371,0.746,0.393,2.34355771858044e-106,"Stele","Os04g0546800"
7.7772704372587e-219,0.707540913770346,0.895,0.473,2.30028327722801e-214,"Stele","Os03g0854100"
1.25779501382422e-210,0.706400851023411,0.839,0.397,3.7201803123879e-206,"Stele","Os10g0377400"
0,0.701743094641305,0.827,0.316,0,"Stele","Os11g0629500"
3.95196560295707e-47,0.700555357212886,0.682,0.45,1.16887286638661e-42,"Stele","Os01g0955100"
3.98391979525931e-201,0.699654649073753,0.824,0.385,1.17832395784385e-196,"Stele","Os08g0516600"
6.3902996790279e-114,0.699220243367366,0.943,0.701,1.89005893606608e-109,"Stele","Os02g0666200"
1.44718314330912e-258,0.697167589838184,0.827,0.346,4.2803335829654e-254,"Stele","Os10g0539900"
4.21581293863997e-175,0.69471487966512,0.952,0.59,1.24691099286154e-170,"Stele","Os06g0178900"
4.78982575106084e-283,0.693901645544122,0.693,0.23,1.41668676239126e-278,"Stele","Os07g0686600"
2.33930321004193e-169,0.692184967905172,0.991,0.811,6.91895710434101e-165,"Stele","Os03g0319300"
2.31042967547325e-167,0.69208208735001,0.956,0.646,6.83355785114722e-163,"Stele","Os03g0431100"
9.06590320808525e-201,0.691472614748033,0.885,0.464,2.68142219185537e-196,"Stele","Os05g0135800"
8.56530528465733e-284,0.690743179562814,0.826,0.319,2.5333603440431e-279,"Stele","Os03g0210500"
0,0.689654810531846,0.731,0.188,0,"Stele","Os05g0556400"
1.69409320868302e-179,0.6896376170143,0.94,0.58,5.01061948332176e-175,"Stele","Os02g0250400"
3.2733529166961e-101,0.683306309064749,0.795,0.451,9.68159592171205e-97,"Stele","Os04g0610400"
1.98384516319753e-182,0.682732488197316,0.606,0.237,5.86761883918934e-178,"Stele","Os06g0652200"
5.53339869727841e-223,0.680286593643863,0.504,0.162,1.63661333269404e-218,"Stele","Os02g0178700"
1.6933339352142e-115,0.676993384298618,0.985,0.815,5.00837378018304e-111,"Stele","Os03g0599800"
1.7244339684367e-127,0.676967088595506,0.913,0.604,5.10035834844522e-123,"Stele","Os04g0533300"
2.03191028231244e-209,0.672687263832244,0.919,0.492,6.00978104199549e-205,"Stele","Os07g0160600"
2.71384105920801e-153,0.667288442890089,0.884,0.499,8.02672770081953e-149,"Stele","Os07g0625800"
6.96278550176375e-210,0.665124528464262,0.735,0.294,2.05938306785667e-205,"Stele","Os09g0399800"
0,0.664726929109195,0.627,0.16,0,"Stele","Os05g0140100"
0,0.664651382576921,0.663,0.18,0,"Stele","Os06g0506200"
2.72092653933975e-278,0.661555648875892,0.84,0.342,8.04768442540518e-274,"Stele","Os01g0926400"
4.60970172104186e-38,0.661467515538019,0.682,0.465,1.36341147803255e-33,"Stele","Os05g0576600"
3.84528243216285e-278,0.660971242318679,0.717,0.25,1.13731918496081e-273,"Stele","Os08g0402500"
1.41437212783077e-81,0.660631580604807,0.502,0.255,4.18328844248508e-77,"Stele","Os05g0324700"
1.36954154941367e-179,0.660051655811469,0.941,0.619,4.05069304070081e-175,"Stele","Os08g0117400"
1.17317802928613e-273,0.658783986976495,0.859,0.348,3.46990865721958e-269,"Stele","Os08g0524400"
2.29782506175717e-111,0.657967173610855,0.822,0.486,6.79627718515919e-107,"Stele","Os03g0286500"
1.37947445702184e-184,0.655334462251182,0.51,0.18,4.08007160153349e-180,"Stele","Os01g0179000"
1.07207460005913e-166,0.653676336480427,0.929,0.546,3.17087504459489e-162,"Stele","Os04g0671300"
6.6352883453551e-111,0.65320850593565,0.891,0.507,1.96251923390568e-106,"Stele","Os06g0216300"
9.11470853830915e-308,0.651533686039068,0.757,0.267,2.6958573443757e-303,"Stele","Os06g0683700"
0,0.650724115232275,0.798,0.266,0,"Stele","Os05g0391200"
4.32868320631733e-213,0.649622891764576,0.867,0.419,1.28029463193248e-208,"Stele","Os07g0678600"
2.00592486950014e-88,0.648995435816043,0.638,0.354,5.93292398652057e-84,"Stele","Os01g0739500"
9.34203191611259e-153,0.647580120643385,0.562,0.228,2.76309277982862e-148,"Stele","Os09g0542900"
1.7034554703017e-222,0.64727131883362,0.917,0.452,5.03831024451134e-218,"Stele","Os01g0837300"
