"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"1",0,2.07423475761043,0.917,0.891,0,"Ground meristem cells","Potri_T005800"
"2",0,1.90570064466509,1,0.999,0,"Ground meristem cells","Potri_011G074200"
"3",0,1.83757876996786,0.979,0.971,0,"Ground meristem cells","Potri_013G143100"
"4",1.10843085887869e-181,1.81851059706733,0.59,0.532,4.69387215809357e-177,"Ground meristem cells","Potri_T063100"
"5",0,1.807692782039,0.858,0.822,0,"Ground meristem cells","Potri_013G142100"
"6",0,1.78100196852498,0.953,0.934,0,"Ground meristem cells","Potri_013G139900"
"7",1.7611030502077e-303,1.73665827903146,0.732,0.718,7.45774308671455e-299,"Ground meristem cells","Potri_011G075000"
"8",0,1.71478002245677,0.812,0.79,0,"Ground meristem cells","Potri_013G136600"
"9",5.66060982473803e-85,1.69261303190117,0.436,0.378,2.39709844248182e-80,"Ground meristem cells","Potri_012G062600"
"10",0,1.63170498959897,0.719,0.674,0,"Ground meristem cells","Potri_013G138900"
"11",4.72837169504325e-106,1.62936074340474,0.509,0.476,2.00232356169997e-101,"Ground meristem cells","Potri_005G154300"
"12",0,1.62626395974762,0.719,0.661,0,"Ground meristem cells","Potri_014G188300"
"13",0,1.60596487491691,0.771,0.751,0,"Ground meristem cells","Potri_013G136700"
"14",3.10188343545692e-165,1.59478349182754,0.591,0.551,1.31355457841294e-160,"Ground meristem cells","Potri_011G113600"
"15",1.05404595220995e-205,1.57913544321379,0.629,0.596,4.46356839382345e-201,"Ground meristem cells","Potri_003G067400"
"16",4.0520885607477e-128,1.56299695243989,0.506,0.436,1.71593794281983e-123,"Ground meristem cells","Potri_019G028600"
"17",5.20935048887801e-280,1.55373573283098,0.697,0.66,2.20600365152517e-275,"Ground meristem cells","Potri_013G143300"
"18",1.06886589010724e-77,1.55258340287574,0.472,0.442,4.52632638483712e-73,"Ground meristem cells","Potri_013G142000"
"19",0,1.54622077180451,0.915,0.907,0,"Ground meristem cells","Potri_009G016400"
"20",4.18607791206664e-80,1.48672767847451,0.412,0.343,1.77267841342286e-75,"Ground meristem cells","Potri_T027100"
"21",3.02340422822603e-118,1.47839656977485,0.502,0.445,1.28032098852688e-113,"Ground meristem cells","Potri_009G016500"
"22",2.06738357001234e-105,1.45723672121172,0.492,0.442,8.75474920393124e-101,"Ground meristem cells","Potri_013G142700"
"23",1.31357908461112e-162,1.45189753659004,0.586,0.547,5.56261334960273e-158,"Ground meristem cells","Potri_T006200"
"24",3.69776086623376e-89,1.44329766969896,0.464,0.413,1.56589079402401e-84,"Ground meristem cells","Potri_019G027800"
"25",1.69147918706012e-70,1.43941934827521,0.39,0.327,7.16290691344349e-66,"Ground meristem cells","Potri_019G028500"
"26",5.233945175176e-80,1.42699720391427,0.435,0.384,2.21641876333178e-75,"Ground meristem cells","Potri_013G141000"
"27",3.16506899175474e-256,1.41654581544548,0.706,0.696,1.34031176593838e-251,"Ground meristem cells","ENSRNA049998575"
"28",1.93943838695302e-50,1.40977812088626,0.385,0.348,8.21293973722993e-46,"Ground meristem cells","Potri_003G065100"
"29",3.47008303340311e-79,1.39260644275523,0.416,0.35,1.46947606215522e-74,"Ground meristem cells","Potri_013G075200"
"30",2.54110552922611e-56,1.38739371851111,0.364,0.309,1.07608195846138e-51,"Ground meristem cells","Potri_013G142600"
"31",4.08967444571029e-50,1.36640914989847,0.385,0.35,1.73185443752493e-45,"Ground meristem cells","Potri_011G074100"
"32",8.41068011288426e-35,1.35563094209214,0.308,0.268,3.5616707074031e-30,"Ground meristem cells","Potri_013G092500"
"33",4.55259421145387e-44,1.34809999736009,0.341,0.295,1.92788707072437e-39,"Ground meristem cells","Potri_013G142200"
"34",6.67796515780332e-57,1.3415441921923,0.34,0.274,2.82791790537497e-52,"Ground meristem cells","Potri_013G140500"
"35",3.07399198391378e-55,1.33533548378127,0.351,0.292,1.30174338542797e-50,"Ground meristem cells","Potri_T058800"
"36",1.02327558013533e-74,1.32217221289651,0.452,0.414,4.3332650991991e-70,"Ground meristem cells","Potri_013G140600"
"37",2.45770757565743e-48,1.31565161119239,0.348,0.296,1.04076542706365e-43,"Ground meristem cells","Potri_013G141700"
"38",4.29500073037502e-49,1.30604531180543,0.321,0.26,1.81880395929191e-44,"Ground meristem cells","Potri_T005700"
"39",1.99355262669862e-182,1.2815401391617,0.746,0.78,8.44209730828063e-178,"Ground meristem cells","Potri_001G412500"
"40",6.41396234695212e-34,1.24109700383507,0.308,0.265,2.71612063506382e-29,"Ground meristem cells","Potri_011G095300"
"41",1.93405790210668e-38,1.2235720397763,0.304,0.253,8.19015499805117e-34,"Ground meristem cells","Potri_013G074800"
"42",2.99030792548698e-37,1.20985637880327,0.322,0.281,1.26630569720597e-32,"Ground meristem cells","Potri_010G052900"
"43",2.55394563714422e-93,1.20082293024254,0.621,0.647,1.08151935896146e-88,"Ground meristem cells","Potri_005G166000"
"44",3.74240859551955e-28,1.1579183572137,0.332,0.313,1.58479776794466e-23,"Ground meristem cells","Potri_013G143200"
"45",1.60700626582644e-84,1.12600499688542,0.558,0.61,6.80518943389524e-80,"Ground meristem cells","Potri_010G013400"
"46",2.29688606085711e-56,1.10239267200458,0.463,0.472,9.72662340191161e-52,"Ground meristem cells","Potri_006G130900"
"47",1.5593866095952e-114,1.09428025297994,0.61,0.665,6.60353447565278e-110,"Ground meristem cells","Potri_004G218400"
"48",1.07364840441411e-19,1.08644922874784,0.366,0.392,4.54657889817241e-15,"Ground meristem cells","Potri_001G305300"
"49",5.04012648155317e-76,1.08211161494736,0.554,0.61,2.13434236114332e-71,"Ground meristem cells","ENSRNA049997934"
"50",6.19890536128753e-138,1.07986788846429,0.565,0.516,2.62505045334443e-133,"Ground meristem cells","Potri_010G012400"
"51",8.14113930858524e-278,1.04394094130864,0.801,0.832,3.44752826300659e-273,"Ground meristem cells","Potri_010G150500"
"52",8.70408392688378e-18,1.02685055889988,0.308,0.302,3.68591842051748e-13,"Ground meristem cells","Potri_018G016900"
"53",0,1.02393404028531,0.962,0.98,0,"Ground meristem cells","ENSRNA049998380"
"54",1.82745725158647e-12,1.01380257365435,0.319,0.338,7.73873322329324e-08,"Ground meristem cells","Potri_001G181800"
"55",3.17351412093881e-28,1.00358139974888,0.415,0.44,1.34388802479396e-23,"Ground meristem cells","Potri_005G232700"
"56",8.18192674215904e-288,0.979914566018217,0.828,0.88,3.46480051750209e-283,"Ground meristem cells","Potri_005G239300"
"57",2.66230554358753e-89,0.958479007259661,0.55,0.546,1.12740652854301e-84,"Ground meristem cells","Potri_006G126800"
"58",2.34436638065731e-255,0.943992964841996,0.803,0.849,9.92768831216951e-251,"Ground meristem cells","Potri_005G239200"
"59",6.19416750971587e-216,0.938447250582758,0.774,0.846,2.62304411533938e-211,"Ground meristem cells","Potri_011G079500"
"60",2.68532254235669e-26,0.927869357440432,0.461,0.533,1.13715353701179e-21,"Ground meristem cells","Potri_004G168800"
"61",2.44465955465691e-31,0.922451326452584,0.485,0.561,1.03523998161056e-26,"Ground meristem cells","Potri_010G150900"
"62",4.31919549256213e-08,0.910019485422824,0.339,0.388,0.00182904971523529,"Ground meristem cells","Potri_006G144000"
"63",1.24837048236017e-05,0.872816462900328,0.36,0.442,0.528647448165061,"Ground meristem cells","Potri_001G295900"
"64",0.000171214462074842,0.872779219433284,0.314,0.37,1,"Ground meristem cells","Potri_003G015200"
"65",2.35105595625622e-109,0.850381826237949,0.67,0.714,9.95601665795823e-105,"Ground meristem cells","Potri_018G025900"
"66",0.00335889577197381,0.850178655103469,0.35,0.439,1,"Ground meristem cells","Potri_008G171200"
"67",4.36958444009078e-05,0.844146125700883,0.297,0.336,1,"Ground meristem cells","Potri_001G069100"
"68",6.69450050441869e-05,0.837547732875838,0.348,0.423,1,"Ground meristem cells","Potri_010G060400"
"69",1.16133440774783e-05,0.833295448044912,0.306,0.346,0.491790281648972,"Ground meristem cells","Potri_001G346100"
"70",0.0059957774912786,0.831352689350719,0.305,0.365,1,"Ground meristem cells","Potri_001G249600"
"71",1.0964219807256e-10,0.8313290486075,0.321,0.335,4.6430181617787e-06,"Ground meristem cells","Potri_008G131200"
"72",0.00541977834779106,0.830253277476011,0.275,0.316,1,"Ground meristem cells","Potri_010G066400"
"73",1.26879843890593e-19,0.826246758239076,0.466,0.559,5.37298074923495e-15,"Ground meristem cells","Potri_001G256900"
"74",0.000567772265006212,0.820877266447788,0.333,0.404,1,"Ground meristem cells","Potri_010G142000"
"75",1.5589313016144e-08,0.811310675364972,0.414,0.52,0.000660160638294652,"Ground meristem cells","Potri_015G106500"
"76",0,0.808315186095512,0.932,0.962,0,"Ground meristem cells","Potri_004G015300"
"77",1.42079904804908e-40,0.804958284378018,0.528,0.572,6.01665772877342e-36,"Ground meristem cells","Potri_006G142600"
"78",5.1606837242364e-16,0.803206123243084,0.361,0.369,2.18539473670239e-11,"Ground meristem cells","Potri_002G028800"
"79",1.03385048581704e-173,0.799228959464272,0.774,0.826,4.37804665228944e-169,"Ground meristem cells","Potri_016G135400"
"80",0.0095341634751976,0.799134115409131,0.335,0.421,1,"Ground meristem cells","Potri_005G115700"
"81",0.00378512696000891,0.794859863097527,0.286,0.333,1,"Ground meristem cells","Potri_004G078000"
"82",2.01964260393052e-08,0.786109840256529,0.425,0.538,0.000855258053486459,"Ground meristem cells","Potri_008G151600"
"83",4.93804452471688e-13,0.77323893950153,0.42,0.477,2.09111371488186e-08,"Ground meristem cells","Potri_T012500"
"84",4.65350553372265e-22,0.770813418887617,0.501,0.6,1.97061998836553e-17,"Ground meristem cells","Potri_010G161200"
"85",2.82709054771249e-154,0.769638050369004,0.73,0.757,1.19718803423981e-149,"Ground meristem cells","Potri_009G030800"
"86",4.17221686028218e-33,0.757218860590523,0.525,0.587,1.76680867382369e-28,"Ground meristem cells","Potri_016G015500"
"87",5.24759002555624e-18,0.755412811738003,0.401,0.423,2.2221969481223e-13,"Ground meristem cells","Potri_019G088200"
"88",0.00133103142836963,0.74230731869141,0.337,0.412,1,"Ground meristem cells","Potri_009G146200"
"89",1.01405124404775e-88,0.720303629964094,0.685,0.751,4.29420280316902e-84,"Ground meristem cells","Potri_009G028800"
"90",1.69297565795567e-33,0.720223159028486,0.433,0.423,7.16924401874488e-29,"Ground meristem cells","Potri_004G168600"
"91",4.84128185992582e-07,0.717127297946907,0.453,0.597,0.0205013762922279,"Ground meristem cells","Potri_010G186500"
"92",5.46806757455263e-185,0.716572208732722,0.782,0.79,2.3155625757958e-180,"Ground meristem cells","Potri_019G050200"
"93",1.26959511447423e-11,0.706808447807828,0.369,0.394,5.37635443126402e-07,"Ground meristem cells","Potri_003G066400"
"94",1.06463509038948e-10,0.705225882601368,0.415,0.475,4.50841021727234e-06,"Ground meristem cells","Potri_011G140400"
"95",3.50604865812879e-24,0.694660898400767,0.539,0.654,1.4847064252578e-19,"Ground meristem cells","Potri_001G191000"
"96",7.43068305464506e-23,0.684840968752289,0.531,0.66,3.14667135315054e-18,"Ground meristem cells","Potri_001G466000"
"97",5.16502340028341e-47,0.676545392507752,0.627,0.768,2.18723245931801e-42,"Ground meristem cells","Potri_003G128600"
"98",8.85761143764898e-44,0.675209320787452,0.603,0.701,3.75093271550121e-39,"Ground meristem cells","Potri_010G200500"
"99",0.00116361968785481,0.673521456403461,0.375,0.463,1,"Ground meristem cells","Potri_001G286700"
"100",1.00059774650251e-70,0.672400663981845,0.631,0.662,4.23723127711419e-66,"Ground meristem cells","Potri_005G200900"
"101",4.08530206345097e-12,0.670200652143736,0.351,0.366,1.73000286480958e-07,"Ground meristem cells","Potri_004G048300"
"102",3.10354160421066e-23,0.669808193037429,0.542,0.677,1.31425676313509e-18,"Ground meristem cells","Potri_002G253800"
"103",9.00917437490187e-10,0.66332430535239,0.494,0.651,3.81511507253969e-05,"Ground meristem cells","Potri_012G094100"
"104",8.31335909710189e-20,0.660534203445823,0.42,0.434,3.52045817684974e-15,"Ground meristem cells","Potri_001G167900"
"105",6.34655039949252e-12,0.656681313150532,0.481,0.588,2.6875736976731e-07,"Ground meristem cells","Potri_001G237600"
"106",0,0.642014927235423,0.941,0.942,0,"Ground meristem cells","Potri_002G252400"
"107",6.51514695399126e-05,0.631044260481313,0.303,0.331,1,"Ground meristem cells","Potri_016G135800"
"108",1.57242776188715e-33,0.630066705244342,0.509,0.538,6.65875984326351e-29,"Ground meristem cells","Potri_002G252200"
"109",0.00767821862512935,0.628656986809849,0.28,0.384,1,"Ground meristem cells","Potri_010G089400"
"110",0.000742758195446703,0.627989457257423,0.3,0.333,1,"Ground meristem cells","Potri_008G029900"
"111",8.77435682884895e-05,0.624936227270502,0.445,0.586,1,"Ground meristem cells","Potri_007G033700"
"112",0.00261793990386707,0.624917006663101,0.223,0.3,1,"Ground meristem cells","Potri_016G124100"
"113",0.00386190250948986,0.621311631529357,0.442,0.609,1,"Ground meristem cells","Potri_002G179400"
"114",0.00406763569235913,0.608912066372144,0.435,0.577,1,"Ground meristem cells","Potri_006G254200"
"115",0.00158472397875951,0.608879516580897,0.246,0.339,1,"Ground meristem cells","Potri_015G145800"
"116",0.000940211496400906,0.599394286269892,0.231,0.316,1,"Ground meristem cells","Potri_001G131000"
"117",8.74494258943066e-13,0.597589207556083,0.526,0.678,3.7032208383462e-08,"Ground meristem cells","Potri_010G221100"
"118",0.000611933013993077,0.588086261907278,0.245,0.336,1,"Ground meristem cells","Potri_006G137800"
"119",0.000263020686639865,0.582451549357103,0.455,0.596,1,"Ground meristem cells","Potri_002G015100"
"120",8.4234177065199e-10,0.581422342220631,0.524,0.692,3.56706469617998e-05,"Ground meristem cells","Potri_014G175600"
"121",0.00486748009895604,0.58113913333738,0.232,0.308,1,"Ground meristem cells","Potri_001G222200"
"122",1.72083859645203e-12,0.580837939301951,0.542,0.717,7.28723520439541e-08,"Ground meristem cells","Potri_003G052500"
"123",0.000497263602091016,0.580491469662113,0.285,0.408,1,"Ground meristem cells","Potri_002G066200"
"124",1.54149199932091e-05,0.5760300945269,0.234,0.333,0.652775616952426,"Ground meristem cells","Potri_002G043200"
"125",0.00126083893734948,0.56913939164641,0.323,0.467,1,"Ground meristem cells","Potri_009G118900"
"126",0.00012163200285579,0.567582989276153,0.296,0.429,1,"Ground meristem cells","Potri_009G065800"
"127",6.27964069747834e-18,0.566592181721766,0.519,0.591,2.65923944616115e-13,"Ground meristem cells","Potri_006G085200"
"128",0.00224470090987736,0.565688818013279,0.259,0.359,1,"Ground meristem cells","Potri_003G222400"
"129",5.03230230700442e-06,0.565077181221858,0.228,0.325,0.213102905794716,"Ground meristem cells","Potri_002G248200"
"130",0.00165130536554112,0.5628960567701,0.239,0.324,1,"Ground meristem cells","Potri_012G128100"
"131",6.37358016965436e-126,0.556076575490248,0.864,0.926,2.69901999444353e-121,"Ground meristem cells","Potri_017G114600"
"132",0.000194530421289898,0.552346493763859,0.281,0.4,1,"Ground meristem cells","Potri_015G029500"
"133",5.79452708254121e-06,0.552109189167166,0.24,0.344,0.245380838364373,"Ground meristem cells","Potri_002G083500"
"134",8.08137763957645e-05,0.550580340134879,0.309,0.452,1,"Ground meristem cells","Potri_010G191200"
"135",4.09551372672338e-06,0.541107365619436,0.296,0.44,0.173432719785555,"Ground meristem cells","Potri_005G130400"
"136",2.14394668359946e-22,0.53761730727761,0.564,0.677,9.07897102103863e-18,"Ground meristem cells","Potri_016G098200"
"137",4.28004835290816e-07,0.53506805283754,0.211,0.306,0.0181247207600602,"Ground meristem cells","Potri_004G078500"
"138",0.00273364009252265,0.532788201305581,0.303,0.334,1,"Ground meristem cells","Potri_010G231300"
"139",5.2014920139007e-09,0.53189006423333,0.233,0.349,0.000220267582312653,"Ground meristem cells","Potri_006G222100"
"140",2.64898164251786e-07,0.526918314531893,0.24,0.35,0.0112176425615704,"Ground meristem cells","Potri_001G438700"
"141",3.31400929753702e-08,0.524685451657949,0.254,0.379,0.001403383517228,"Ground meristem cells","Potri_008G084500"
"142",4.26468888529858e-07,0.520786627002108,0.244,0.357,0.0180596780225739,"Ground meristem cells","Potri_003G006300"
"143",2.85200976452147e-05,0.517141910409167,0.299,0.428,1,"Ground meristem cells","Potri_013G014900"
"144",2.63425803223251e-05,0.515746595022451,0.356,0.535,1,"Ground meristem cells","Potri_014G071700"
"145",4.12166278807168e-08,0.511442547487098,0.211,0.308,0.00174540054086471,"Ground meristem cells","Potri_016G077200"
"146",2.49611810453744e-11,0.50829350176496,0.218,0.333,1.05703113372847e-06,"Ground meristem cells","Potri_001G342500"
"147",1.49666620046838e-06,0.507793278442272,0.213,0.303,0.0633793235912346,"Ground meristem cells","Potri_015G129800"
"148",5.83290170558702e-09,0.507404051813027,0.281,0.425,0.000247005888526493,"Ground meristem cells","Potri_008G181900"
"149",1.73456554678639e-137,0.49514952479158,0.913,0.942,7.34536472097631e-133,"Ground meristem cells","Potri_T011200"
"150",9.30680878112173e-08,0.494820657487928,0.545,0.722,0.00394115431454162,"Ground meristem cells","Potri_005G218800"
"151",1.4437585223358e-08,0.494729321440369,0.216,0.316,0.000611388421453541,"Ground meristem cells","Potri_019G099000"
"152",2.25046994029307e-09,0.494640940899142,0.216,0.321,9.53006505615906e-05,"Ground meristem cells","Potri_018G083500"
"153",5.70454090886525e-05,0.490231677953768,0.377,0.578,1,"Ground meristem cells","Potri_004G118800"
"154",2.64986927094054e-16,0.486160358873764,0.199,0.321,1.12214014016519e-11,"Ground meristem cells","Potri_007G011000"
"155",1.9804854350552e-12,0.479978060298644,0.255,0.397,8.38676167182827e-08,"Ground meristem cells","Potri_008G107700"
"156",5.70099775325494e-13,0.479692936610253,0.205,0.32,2.41420151857087e-08,"Ground meristem cells","Potri_012G065900"
"157",2.3949701579857e-09,0.477656459951557,0.286,0.44,0.00010141980128022,"Ground meristem cells","Potri_014G140500"
"158",6.95495501860209e-14,0.476816893855243,0.21,0.332,2.94521480172743e-09,"Ground meristem cells","Potri_004G202800"
"159",5.66551041179331e-10,0.474486463135086,0.303,0.474,2.39917369408211e-05,"Ground meristem cells","Potri_018G070100"
"160",1.44671761368839e-11,0.474472009291337,0.242,0.372,6.12641507868623e-07,"Ground meristem cells","Potri_001G355600"
"161",5.37799976661409e-13,0.471047751011791,0.198,0.308,2.27742156116807e-08,"Ground meristem cells","Potri_006G185000"
"162",3.99275033930863e-12,0.463692719570578,0.222,0.343,1.69080998618702e-07,"Ground meristem cells","Potri_016G063200"
"163",7.94806618794449e-13,0.462548716214375,0.267,0.419,3.36576758860885e-08,"Ground meristem cells","Potri_014G053300"
"164",1.58176115682577e-13,0.461107878323536,0.206,0.322,6.69828397081009e-09,"Ground meristem cells","Potri_008G097000"
"165",7.70227558149414e-13,0.459337062936277,0.232,0.361,3.26168264049532e-08,"Ground meristem cells","Potri_013G009600"
"166",7.6917973051124e-13,0.458049157820332,0.235,0.366,3.25724540479595e-08,"Ground meristem cells","Potri_007G034800"
"167",3.27578864174965e-16,0.453247099524238,0.203,0.328,1.38719821612173e-11,"Ground meristem cells","Potri_007G105900"
"168",2.41631793961366e-06,0.452712398582505,0.3,0.435,0.10232381578882,"Ground meristem cells","Potri_003G082300"
"169",1.39032978214389e-36,0.445882537509068,0.668,0.784,5.88762952844472e-32,"Ground meristem cells","Potri_004G176300"
"170",0.000115365170925846,0.443588286208536,0.35,0.384,1,"Ground meristem cells","Potri_015G132900"
"171",1.98109580165469e-13,0.443213386341967,0.242,0.38,8.38934639126711e-09,"Ground meristem cells","Potri_014G052400"
"172",1.10318081321262e-07,0.438433760143094,0.281,0.41,0.00467163978971148,"Ground meristem cells","Potri_010G211600"
"173",2.3954293391875e-06,0.436757695233494,0.265,0.375,0.101439246226573,"Ground meristem cells","Potri_017G108500"
"174",2.98472861616387e-15,0.436241562600014,0.227,0.361,1.26394302708691e-10,"Ground meristem cells","Potri_008G156300"
"175",1.5639123110054e-15,0.435820764617217,0.245,0.394,6.62269946341456e-11,"Ground meristem cells","Potri_010G199400"
"176",6.40469412727313e-16,0.434820658281457,0.216,0.347,2.71219582207635e-11,"Ground meristem cells","Potri_004G073500"
"177",6.95734066294912e-16,0.43463062174506,0.24,0.383,2.94622505053906e-11,"Ground meristem cells","Potri_001G271500"
"178",1.60833379231828e-13,0.432794679241914,0.223,0.348,6.8108111103302e-09,"Ground meristem cells","Potri_010G069900"
"179",7.84433698256628e-41,0.431793271180215,0.659,0.743,3.32184138200734e-36,"Ground meristem cells","Potri_006G065500"
"180",0.00501133155765437,0.431692195875895,0.235,0.307,1,"Ground meristem cells","Potri_010G230800"
"181",1.58445712787873e-05,0.430530470409604,0.344,0.502,0.670970059942804,"Ground meristem cells","Potri_015G057800"
"182",2.68208629447907e-16,0.430391536534246,0.225,0.362,1.13578308312305e-11,"Ground meristem cells","Potri_010G083200"
"183",1.63014696738249e-11,0.427439372627875,0.267,0.413,6.90318336277464e-07,"Ground meristem cells","Potri_006G051100"
"184",6.26978251570922e-18,0.423811575368195,0.248,0.408,2.65506480192739e-13,"Ground meristem cells","Potri_004G113800"
"185",1.35788712252013e-16,0.421984898443602,0.238,0.384,5.75024459773599e-12,"Ground meristem cells","Potri_015G007100"
"186",4.11600758610653e-15,0.421884259801624,0.214,0.339,1.74300573248853e-10,"Ground meristem cells","Potri_005G023500"
"187",0.000136983463672072,0.419893772491974,0.461,0.555,1,"Ground meristem cells","Potri_010G150700"
"188",8.15148575418103e-05,0.417834866812384,0.367,0.543,1,"Ground meristem cells","Potri_001G407100"
"189",3.94103072390012e-06,0.416885332399311,0.224,0.309,0.166890828064998,"Ground meristem cells","Potri_018G031100"
"190",0.00147466042878161,0.414532159992875,0.525,0.714,1,"Ground meristem cells","Potri_014G172400"
"191",0.000224626041641367,0.408672287899194,0.403,0.458,1,"Ground meristem cells","Potri_003G066600"
"192",5.88106363149287e-10,0.401646255420624,0.231,0.342,2.49045401602828e-05,"Ground meristem cells","Potri_004G021500"
"193",1.21657600128309e-17,0.398004313191353,0.241,0.391,5.15183439263349e-13,"Ground meristem cells","Potri_012G086600"
"194",9.97552379058597e-16,0.391624327892423,0.261,0.422,4.22433505959944e-11,"Ground meristem cells","Potri_003G121600"
"195",3.29658796065886e-09,0.387901652298128,0.379,0.608,0.000139600610370021,"Ground meristem cells","Potri_010G243100"
"196",6.89015719275392e-17,0.387843224863561,0.189,0.305,2.9177748664155e-12,"Ground meristem cells","Potri_012G037500"
"197",1.94824488053184e-19,0.383849024037258,0.218,0.36,8.25023259558818e-15,"Ground meristem cells","Potri_014G106400"
"198",4.6068420060956e-12,0.381767204302512,0.255,0.391,1.95085938432131e-07,"Ground meristem cells","Potri_001G418500"
"199",3.89804176145394e-08,0.376943113175255,0.34,0.512,0.0016507037447229,"Ground meristem cells","Potri_011G087200"
"200",7.25307347794185e-21,0.376138454227941,0.294,0.495,3.07145902570404e-16,"Ground meristem cells","Potri_001G262100"
"201",7.40134163582574e-16,0.374190045507515,0.293,0.48,3.13424614252313e-11,"Ground meristem cells","Potri_009G056900"
"202",1.68989881483906e-12,0.372549400219799,0.313,0.494,7.15621451119896e-08,"Ground meristem cells","Potri_009G099300"
"203",1.19477683582731e-20,0.363330904396076,0.196,0.328,5.0595214666779e-16,"Ground meristem cells","Potri_012G111100"
"204",4.00875308273744e-24,0.362322730199761,0.209,0.36,1.69758666794682e-19,"Ground meristem cells","Potri_005G049400"
"205",3.89278000175614e-11,0.355386575340937,0.299,0.458,1.64847554734367e-06,"Ground meristem cells","Potri_009G124100"
"206",1.33239758079063e-17,0.348456971051484,0.268,0.426,5.64230403537409e-13,"Ground meristem cells","Potri_014G024100"
"207",1.36783728587304e-10,0.347474781953371,0.608,0.736,5.79238055448657e-06,"Ground meristem cells","Potri_010G150800"
"208",5.54821544164439e-07,0.342327192171119,0.376,0.56,0.0234950279307315,"Ground meristem cells","Potri_003G089300"
"209",1.36634734834704e-23,0.33693890904919,0.234,0.396,5.78607111604522e-19,"Ground meristem cells","Potri_006G114800"
"210",2.3305830684029e-27,0.319122517468438,0.211,0.373,9.86932011976574e-23,"Ground meristem cells","Potri_012G090200"
"211",5.6503584663016e-26,0.311800075599153,0.182,0.32,2.39275729972474e-21,"Ground meristem cells","Potri_005G015100"
"212",0.000270777567436335,0.310264975455853,0.446,0.672,1,"Ground meristem cells","Potri_001G081500"
"213",2.87860009094741e-26,0.309131069741142,0.216,0.374,1.2190007805135e-21,"Ground meristem cells","Potri_018G112300"
"214",0.00346778835216524,0.308511437796521,0.255,0.326,1,"Ground meristem cells","Potri_013G154700"
"215",9.0855654363114e-30,0.303153291369042,0.22,0.392,3.84746439531479e-25,"Ground meristem cells","Potri_004G048900"
"216",1.60546103284563e-19,0.303119356084881,0.198,0.323,6.79864583579137e-15,"Ground meristem cells","Potri_006G219200"
"217",9.4251312317261e-32,0.301132455377856,0.162,0.3,3.99126032269905e-27,"Ground meristem cells","Potri_008G195900"
"218",0,2.03479939633485,0.648,0.279,0,"Mesophyll cells","Potri_001G348900"
"219",0,1.90447152904536,0.586,0.198,0,"Mesophyll cells","Potri_008G189200"
"220",0,1.62129526948097,0.639,0.239,0,"Mesophyll cells","Potri_018G102500"
"221",0,1.51973663921292,0.482,0.131,0,"Mesophyll cells","Potri_001G009300"
"222",0,1.40464170932001,0.462,0.133,0,"Mesophyll cells","Potri_009G060300"
"223",0,1.35249129021168,0.375,0.101,0,"Mesophyll cells","Potri_005G215100"
"224",0,1.34398116198071,0.454,0.126,0,"Mesophyll cells","Potri_002G249900"
"225",0,1.33700100232479,0.487,0.146,0,"Mesophyll cells","Potri_004G032100"
"226",1.57669165684449e-294,1.30803949355154,0.323,0.083,6.67681615923937e-290,"Mesophyll cells","Potri_002G048000"
"227",0,1.30509823557924,0.9,0.706,0,"Mesophyll cells","Potri_006G065500"
"228",0,1.29485051464978,0.362,0.084,0,"Mesophyll cells","Potri_015G054600"
"229",0,1.27651843994874,0.316,0.073,0,"Mesophyll cells","Potri_008G121200"
"230",0,1.27324505397617,0.413,0.099,0,"Mesophyll cells","Potri_008G108100"
"231",6.81330285234543e-253,1.2606981297093,0.441,0.162,2.88522935888272e-248,"Mesophyll cells","Potri_010G042100"
"232",0,1.22712291848529,0.504,0.182,0,"Mesophyll cells","Potri_008G142400"
"233",0,1.21817668592099,0.346,0.072,0,"Mesophyll cells","Potri_003G093200"
"234",0,1.20048696060537,0.781,0.455,0,"Mesophyll cells","Potri_013G128700"
"235",2.04675321174032e-120,1.19700951528102,0.478,0.278,8.66738582575672e-116,"Mesophyll cells","Potri_014G165100"
"236",7.13985335924674e-184,1.18475776647277,0.596,0.339,3.02351370204022e-179,"Mesophyll cells","Potri_012G002200"
"237",6.78173778141033e-289,1.17352981978366,0.485,0.181,2.87186249829383e-284,"Mesophyll cells","Potri_008G041000"
"238",6.91821533233351e-307,1.16658908749588,0.486,0.177,2.92965664678327e-302,"Mesophyll cells","Potri_010G210000"
"239",0,1.16031690063286,0.656,0.282,0,"Mesophyll cells","Potri_018G052200"
"240",2.82070841394925e-257,1.13388731361114,0.489,0.205,1.19448539205509e-252,"Mesophyll cells","Potri_001G393700"
"241",8.89318936801198e-294,1.0982822665588,0.639,0.311,3.76599890167203e-289,"Mesophyll cells","Potri_006G180100"
"242",3.07964091184784e-251,1.07633923086029,0.499,0.21,1.30413553694021e-246,"Mesophyll cells","Potri_011G112700"
"243",3.46168770373555e-234,1.06267232187929,0.787,0.534,1.46592089190089e-229,"Mesophyll cells","Potri_006G142600"
"244",2.66623327514469e-233,1.0495872931606,0.591,0.294,1.12906980502552e-228,"Mesophyll cells","Potri_001G253300"
"245",1.40345451918462e-158,1.03952694548448,0.302,0.111,5.94320885239112e-154,"Mesophyll cells","Potri_009G120300"
