"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"Os04g0614600","OSL2",0,0,0.666,0.264,0.402,1.21712789410914,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os03g0709000","LOC_Os03g50130",0,0,0.595,0.342,0.253,1.2139007169473,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os03g0146100","Os03g0146100",0,0,0.346,0.113,0.233,1.21363115818678,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os07g0162600","LOC_Os07g06850",0,0,0.571,0.233,0.338,1.19823203130468,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os04g0182800","LOC_Os04g10400",0,0,0.715,0.272,0.443,1.19453670314785,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os01g0949900","OsGSTU37",4.22516173182654e-152,2.39663848914397e-147,0.368,0.223,0.145,1.17373056585339,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os12g0437800","Sci1",0,0,0.936,0.866,0.0700000000000001,1.15157852411545,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os12g0570700","OsMT1a",0,0,0.963,0.781,0.182,1.13750369847777,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os10g0501500","LOC_Os10g35770",0,0,0.877,0.57,0.307,1.1328499932676,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
"Os11g0199200","ESP2",0,0,0.534,0.217,0.317,1.12965410771406,"Leaf epidermis","oryza_sativa->PO:0009025->PO:0006016","oryza_sativa","Leaf","SRP286275"
