gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Bra000893,Bra000893,3.16869358334573e-85,1.28930973212754e-80,0.273,0.047,0.226,0.807968203583295,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra013353,Bra013353,1.14239486245323e-84,4.6482904558359595e-80,0.24,0.037,0.203,0.758154970791129,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra012651,Bra012651,9.99881385557323e-84,4.0684173696941896e-79,0.331,0.07,0.261,1.39733284001216,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra027181,Bra027181,2.9061308075150196e-83,1.18247556426979e-78,0.839,0.588,0.251,2.86360156288952,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra009358,Bra009358,1.53982636262476e-82,6.26539948688388e-78,0.381,0.089,0.292,0.91346181796079,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010820,Bra010820,2.9245584710463398e-81,1.18997359628404e-76,0.51,0.152,0.358,2.27126555714477,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra021807,Bra021807,3.54676128806007e-81,1.44314170049876e-76,0.361,0.077,0.284,0.9222492175915,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra036316,Bra036316,3.87751664138499e-81,1.5777227462131402e-76,0.51,0.17,0.34,3.1732271801488,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra014947,Bra014947,3.30964973343915e-79,1.3466633800390501e-74,0.223,0.034,0.189,1.45550967161137,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra033972,Bra033972,5.081936806508199e-78,2.0677892672001202e-73,0.264,0.048,0.216,0.915422033368226,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra020032,Bra020032,3.5201242718026504e-76,1.43230336495378e-71,0.413,0.119,0.294,1.62150829223114,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra001345,Bra001345,6.64892467765294e-76,2.7053809620901997e-71,0.346,0.076,0.27,1.40317485017648,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010912,Bra010912,4.07010835062775e-75,1.65608638678692e-70,0.282,0.054,0.228,1.02140728047348,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra028720,Bra028720,1.0376456556429701e-73,4.22207640824566e-69,0.252,0.046,0.206,0.914989064436812,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra005425,Bra005425,3.24450704056809e-71,1.32015746973675e-66,0.821,0.586,0.235,1.8489186620882,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra009071,Bra009071,8.63801311822803e-70,3.5147211576757998e-65,0.305,0.068,0.237,1.02374484644119,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra033694,Bra033694,9.91470256738538e-70,4.03419332764344e-65,0.32,0.072,0.248,1.23291069545589,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra001197,Bra001197,1.34993618060351e-69,5.4927553252576e-65,0.29,0.062,0.228,0.87854896952784,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra019870,Bra019870,8.30625955142953e-69,3.37973394888116e-64,0.789,0.567,0.222,2.37551320776591,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra039326,Bra039326,6.37431444548566e-68,2.59364480472366e-63,0.326,0.08,0.246,1.59337787406084,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra030437,Bra030437,2.38117679816939e-67,9.688770274071441e-63,0.246,0.047,0.199,1.0201891656994,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra034718,Bra034718,2.3965839677903e-67,9.75146050654194e-63,0.469,0.164,0.305,1.66115623672627,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra015592,Bra015592,7.864276414171621e-67,3.1998954301622898e-62,0.346,0.092,0.254,1.39584623538525,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra012714,Bra012714,2.73845907168137e-66,1.11425161167643e-61,0.279,0.061,0.218,1.3543266192169,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra005168,Bra005168,3.07945073526587e-66,1.2529977096723301e-61,0.616,0.311,0.305,2.53663911278253,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra038553,Bra038553,6.94130064866822e-65,2.8243458209366104e-60,0.232,0.043,0.189,0.951229649684657,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010004,Bra010004,1.1918888919419798e-62,4.84967671242271e-58,0.311,0.074,0.237,0.765461859308406,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra012635,Bra012635,1.37113258781681e-62,5.5790013865678205e-58,0.648,0.401,0.247,2.33842842652416,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra018707,Bra018707,1.95463728043334e-62,7.953223630355211e-58,0.32,0.084,0.236,1.84205644889271,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra003476,Bra003476,4.0363981485535696e-62,1.64237004266496e-57,0.387,0.121,0.266,2.29888099633637,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra016220,Bra016220,8.01708506529495e-61,3.26207174221786e-56,0.232,0.046,0.186,0.761633936802596,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra032857,Bra032857,5.0012558233001e-60,2.03496098194258e-55,0.431,0.128,0.303,1.18457124140773,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra011460,Bra011460,5.29579787347693e-60,2.15480719673903e-55,0.249,0.053,0.196,1.44628981939695,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra007508,Bra007508,9.477675710535451e-60,3.8563714698597694e-55,0.255,0.056,0.199,1.18015072414567,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra004251,Bra004251,2.03582954762435e-58,8.2835868463287e-54,0.358,0.108,0.25,1.52852869158647,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra022594,Bra022594,6.73220613186686e-58,2.73926735299531e-53,0.405,0.119,0.286,1.06782044328267,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra000174,Bra000174,1.11829572191627e-57,4.55023346290509e-53,0.223,0.044,0.179,0.64013068862006,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra005012,Bra005012,1.24700832932881e-57,5.07395219120597e-53,0.24,0.051,0.189,0.73671820632541,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra024526,Bra024526,5.479789257531899e-57,2.2296714509971602e-52,0.276,0.067,0.209,0.863952272945971,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra000015,Bra000015,2.02102473226652e-56,8.22334753311925e-52,0.54,0.249,0.291,2.2959826926998,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra000052,Bra000052,3.0099501733219497e-56,1.22471862602297e-51,0.496,0.21,0.286,1.42249511331283,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra003527,Bra003527,5.3176990457758895e-56,2.16371856473575e-51,0.83,0.665,0.165,1.94219877579859,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra022468,Bra022468,8.72331951374843e-56,3.5494314769491e-51,0.258,0.06,0.198,1.30503229759463,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra012530,Bra012530,8.09192871648838e-55,3.29252487545196e-50,0.789,0.647,0.142,1.76289157760783,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010727,Bra010727,3.1467195673967e-54,1.2803687247780399e-49,0.361,0.099,0.262,0.671939389758091,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra019245,Bra019245,9.714691120674271e-54,3.95281067009116e-49,0.308,0.08,0.228,0.972173806917676,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra018973,Bra018973,5.78644375431769e-53,2.3544460991943298e-48,0.202,0.04,0.162,1.0397634142916,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra009219,Bra009219,3.57532258653908e-52,1.45476300723689e-47,0.246,0.057,0.189,0.751581123745978,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010706,Bra010706,4.18688351225632e-52,1.70360103230197e-47,0.352,0.112,0.24,1.55948416286423,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra013744,Bra013744,4.70348438036096e-52,1.91380075952507e-47,0.408,0.149,0.259,1.18604034391231,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra002766,Bra002766,1.14057682020457e-50,4.64089302373038e-46,0.214,0.045,0.169,0.630131883037451,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra035477,Bra035477,3.41608608810644e-50,1.3899712683896301e-45,0.276,0.073,0.203,1.14261906819979,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra007293,Bra007293,1.08551141919446e-49,4.41683741356033e-45,0.331,0.105,0.226,2.5694809660104,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra025226,Bra025226,1.2774453036697599e-49,5.1977971961019e-45,0.372,0.126,0.246,0.934827326451916,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra018112,Bra018112,1.65108310718529e-49,6.71809205482621e-45,0.413,0.162,0.251,2.46269906099306,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
